meter_id,daily_kw,date,region,substation_id
M-00455,2586.4,2026-03-16,NORTH,SUB-028
M-00456,2293.9,2026-03-15,EAST_INLAND,SUB-028
M-00457,3808.6,2026-03-12,NORTH_INLAND,SUB-001
M-00458,559.1,2026-03-11,NORTH,SUB-017
M-00459,2984.0,2026-03-14,WEST_COAST,SUB-001
M-00460,1669.3,2026-03-10,NORTH_INLAND,SUB-001
M-00461,2741.4,2026-03-10,EAST_INLAND,SUB-023
M-00462,1739.0,2026-03-10,EAST_COAST,SUB-028
M-00463,4067.1,2026-03-10,NORTH_COAST,SUB-001
M-00464,3425.2,2026-03-12,EAST_COAST,SUB-001
M-00465,4061.7,2026-03-12,SOUTH,SUB-031
M-00466,2863.4,2026-03-12,SOUTH_INLAND,SUB-001
M-00467,334.2,2026-03-13,NORTH_COAST,SUB-011
M-00468,3063.9,2026-03-13,SOUTH,SUB-001
M-00469,1816.9,2026-03-16,EAST_INLAND,SUB-031
M-00470,3304.8,2026-03-16,WEST_COAST,SUB-001
M-00471,155.1,2026-03-15,WEST_INLAND,SUB-040
M-00472,3661.3,2026-03-15,WEST,SUB-031
M-00473,1933.9,2026-03-13,NORTH_INLAND,SUB-001
M-00474,912.6,2026-03-16,EAST,SUB-024
M-00475,1470.2,2026-03-11,NORTH_COAST,SUB-035
M-00476,3503.3,2026-03-10,SOUTH,SUB-001
M-00477,4029.4,2026-03-14,WEST,SUB-001
M-00478,678.6,2026-03-16,WEST,SUB-011
M-00479,192.8,2026-03-10,NORTH,SUB-012
M-00480,1327.7,2026-03-16,NORTH_COAST,SUB-001
M-00481,3443.9,2026-03-14,EAST_COAST,SUB-014
M-00482,3630.1,2026-03-11,SOUTH,SUB-001
M-00483,3494.7,2026-03-11,NORTH,SUB-037
M-00484,3410.0,2026-03-13,SOUTH_INLAND,SUB-002
M-00485,268.7,2026-03-15,NORTH,SUB-005
M-00486,464.7,2026-03-10,EAST_INLAND,SUB-003
M-00487,559.8,2026-03-15,WEST,SUB-011
M-00488,2420.1,2026-03-14,SOUTH,SUB-001
M-00489,848.3,2026-03-15,EAST,SUB-007
M-00490,2060.9,2026-03-14,EAST_COAST,SUB-019
M-00491,3531.4,2026-03-14,NORTH_COAST,SUB-025
M-00492,3266.5,2026-03-12,SOUTH_COAST,SUB-001
M-00493,795.3,2026-03-13,SOUTH_INLAND,SUB-001
M-00494,3783.0,2026-03-12,EAST_COAST,SUB-020
M-00495,2422.7,2026-03-16,EAST_INLAND,SUB-018
M-00496,1821.1,2026-03-16,EAST_COAST,SUB-008
M-00497,565.8,2026-03-13,WEST_COAST,SUB-009
M-00498,782.9,2026-03-10,EAST_COAST,SUB-001
M-00499,2649.2,2026-03-16,SOUTH,SUB-001
M-00500,3999.0,2026-03-14,EAST_INLAND,SUB-002
M-00501,3895.4,2026-03-15,EAST_INLAND,SUB-020
M-00502,3392.1,2026-03-12,SOUTH,SUB-025
M-00503,117.2,2026-03-13,SOUTH_COAST,SUB-026
M-00504,3549.2,2026-03-14,WEST_INLAND,SUB-001
M-00505,1178.7,2026-03-10,NORTH_COAST,SUB-039
M-00506,1933.5,2026-03-12,SOUTH_COAST,SUB-001
M-00507,1162.1,2026-03-16,WEST,SUB-024
M-00508,714.1,2026-03-12,WEST_INLAND,SUB-001
M-00509,1222.9,2026-03-12,EAST,SUB-001
M-00510,263.8,2026-03-14,NORTH,SUB-023
M-00511,3164.1,2026-03-10,WEST,SUB-006
M-00512,693.4,2026-03-12,SOUTH,SUB-014
M-00513,2685.3,2026-03-11,WEST_COAST,SUB-001
M-00514,2754.5,2026-03-10,SOUTH_INLAND,SUB-023
M-00515,1188.0,2026-03-10,WEST_INLAND,SUB-001
M-00516,394.9,2026-03-13,SOUTH_INLAND,SUB-029
M-00517,234.3,2026-03-10,SOUTH_COAST,SUB-001
M-00518,828.6,2026-03-13,SOUTH_COAST,SUB-031
M-00519,2355.8,2026-03-16,WEST_COAST,SUB-001
M-00520,3176.3,2026-03-14,EAST,SUB-001
M-00521,3695.7,2026-03-11,EAST_INLAND,SUB-001
M-00522,2844.6,2026-03-14,NORTH_COAST,SUB-001
M-00523,2795.6,2026-03-14,EAST,SUB-001
M-00524,1864.0,2026-03-16,EAST,SUB-015
M-00525,1741.8,2026-03-11,WEST,SUB-021
M-00526,3175.4,2026-03-12,NORTH_INLAND,SUB-001
M-00527,1516.4,2026-03-10,SOUTH_COAST,SUB-009
M-00528,1053.7,2026-03-12,WEST_INLAND,SUB-034
M-00529,1392.6,2026-03-12,EAST,SUB-001
M-00530,927.3,2026-03-15,NORTH_INLAND,SUB-035
M-00531,3701.5,2026-03-13,NORTH_COAST,SUB-001
M-00532,2639.7,2026-03-14,SOUTH_COAST,SUB-001
M-00533,1648.9,2026-03-15,EAST,SUB-001
M-00534,3838.8,2026-03-13,NORTH,SUB-022
M-00535,2888.9,2026-03-12,NORTH_COAST,SUB-001
M-00536,2659.0,2026-03-10,NORTH_COAST,SUB-011
M-00537,278.2,2026-03-12,NORTH_INLAND,SUB-001
M-00538,2507.0,2026-03-15,SOUTH,SUB-010
M-00539,1191.9,2026-03-14,SOUTH,SUB-039
M-00540,2588.0,2026-03-11,NORTH,SUB-001
M-00541,974.6,2026-03-14,NORTH,SUB-014
M-00542,409.5,2026-03-14,WEST,SUB-012
M-00543,2290.7,2026-03-11,WEST,SUB-001
M-00544,1486.1,2026-03-13,NORTH,SUB-031
M-00545,1022.7,2026-03-15,SOUTH_COAST,SUB-020
M-00546,4196.3,2026-03-13,SOUTH_COAST,SUB-031
M-00547,1137.6,2026-03-15,EAST_INLAND,SUB-036
M-00548,3777.3,2026-03-14,NORTH_COAST,SUB-001
M-00549,2203.0,2026-03-10,SOUTH_COAST,SUB-001
M-00550,1120.9,2026-03-14,WEST_COAST,SUB-016
M-00551,1518.1,2026-03-14,WEST_COAST,SUB-040
M-00552,4117.9,2026-03-11,EAST,SUB-035
M-00553,539.7,2026-03-13,SOUTH_INLAND,SUB-001
M-00554,1272.8,2026-03-10,EAST,SUB-019
M-00555,2486.3,2026-03-10,SOUTH_INLAND,SUB-001
M-00556,4050.6,2026-03-10,NORTH_INLAND,SUB-038
M-00557,2920.2,2026-03-14,EAST,SUB-028
M-00558,1960.6,2026-03-16,SOUTH_INLAND,SUB-039
M-00559,2181.6,2026-03-12,EAST,SUB-017
M-00560,564.9,2026-03-16,EAST_COAST,SUB-017
M-00561,236.2,2026-03-10,WEST_COAST,SUB-001
M-00562,3783.8,2026-03-12,SOUTH_INLAND,SUB-001
M-00563,276.4,2026-03-12,WEST,SUB-032
M-00564,2137.8,2026-03-11,NORTH,SUB-001
M-00565,2686.9,2026-03-11,SOUTH,SUB-008
M-00566,379.0,2026-03-12,EAST,SUB-015
M-00567,1266.0,2026-03-16,WEST_INLAND,SUB-003
M-00568,309.5,2026-03-15,WEST_INLAND,SUB-001
M-00569,2470.1,2026-03-14,EAST,SUB-016
M-00570,3885.3,2026-03-15,EAST_INLAND,SUB-001
M-00571,640.6,2026-03-12,WEST_COAST,SUB-004
M-00572,4171.7,2026-03-12,WEST,SUB-013
M-00573,1151.2,2026-03-13,EAST,SUB-001
M-00574,1754.7,2026-03-11,EAST,SUB-031
M-00575,3044.7,2026-03-16,SOUTH,SUB-034
M-00576,2289.6,2026-03-13,EAST_COAST,SUB-010
M-00577,158.6,2026-03-12,NORTH_INLAND,SUB-001
M-00578,1758.4,2026-03-13,WEST_INLAND,SUB-005
M-00579,3788.1,2026-03-10,NORTH_INLAND,SUB-032
M-00580,2997.1,2026-03-15,WEST,SUB-007
M-00581,2828.7,2026-03-14,NORTH_INLAND,SUB-001
M-00582,603.2,2026-03-10,NORTH_INLAND,SUB-001
M-00583,1537.9,2026-03-15,SOUTH_COAST,SUB-001
M-00584,1649.5,2026-03-12,WEST_COAST,SUB-001
M-00585,3316.7,2026-03-11,WEST_INLAND,SUB-016
M-00586,1034.0,2026-03-13,WEST,SUB-001
M-00587,2505.0,2026-03-13,EAST,SUB-001
M-00588,3686.7,2026-03-16,EAST,SUB-001
M-00589,313.7,2026-03-14,SOUTH_COAST,SUB-001
M-00590,1668.5,2026-03-15,NORTH_INLAND,SUB-023
M-00591,1887.5,2026-03-11,EAST,SUB-007
M-00592,1951.7,2026-03-11,NORTH_COAST,SUB-023
M-00593,555.4,2026-03-10,NORTH,SUB-001
M-00594,4072.1,2026-03-13,NORTH_INLAND,SUB-001
M-00595,1425.6,2026-03-10,WEST_COAST,SUB-016
M-00596,3859.2,2026-03-12,NORTH_COAST,SUB-001
M-00597,567.9,2026-03-16,EAST_INLAND,SUB-018
M-00598,482.6,2026-03-15,SOUTH_COAST,SUB-026
M-00599,3690.7,2026-03-16,SOUTH_COAST,SUB-027
M-00600,227.9,2026-03-14,EAST_COAST,SUB-001
