meter_id,daily_kw,date,region,substation_id
M-00230,1371.2,2026-03-15,WEST_INLAND,SUB-017
M-00313,111.6,2026-03-16,EAST_COAST,SUB-029
M-00294,562.4,2026-03-15,WEST,SUB-001
M-00487,44506.2,2026-03-14,SOUTH,SUB-002
M-00486,16532.5,2026-03-16,WEST,SUB-019
M-00332,1488.2,2026-03-15,WEST,SUB-032
M-00151,3154.6,2026-03-15,EAST,SUB-040
M-00241,3425.0,2026-03-12,WEST_INLAND,SUB-025
M-00068,2223.0,2026-03-15,NORTH_INLAND,SUB-029
M-00143,3314.6,2026-03-10,NORTH_INLAND,SUB-004
M-00135,4158.7,2026-03-10,SOUTH_COAST,SUB-028
M-00342,2317.6,2026-03-15,NORTH_INLAND,SUB-029
M-00360,3657.2,2026-03-11,NORTH_COAST,SUB-035
M-00082,4187.0,2026-03-11,NORTH,SUB-007
M-00344,1341.4,2026-03-10,SOUTH_INLAND,SUB-024
M-00281,4215.1,2026-03-13,EAST_COAST,SUB-030
M-00099,1702.4,2026-03-12,SOUTH_COAST,SUB-028
M-00362,1891.6,2026-03-15,NORTH,SUB-007
M-00008,1480.0,2026-03-10,WEST_INLAND,SUB-014
M-00443,2112.8,2026-03-14,SOUTH_INLAND,SUB-029
M-00442,2876.1,2026-03-16,SOUTH,SUB-032
M-00129,3168.0,2026-03-15,WEST,SUB-011
M-00380,1985.5,2026-03-11,EAST_COAST,SUB-021
M-00189,1481.1,2026-03-14,EAST_COAST,SUB-006
M-00145,1703.7,2026-03-10,WEST_INLAND,SUB-029
M-00114,1500.9,2026-03-15,WEST_INLAND,SUB-024
M-00166,956.1,2026-03-10,EAST_COAST,SUB-003
M-00322,2759.0,2026-03-14,SOUTH_INLAND,SUB-020
M-00256,3366.0,2026-03-16,WEST_INLAND,SUB-001
M-00464,,2026-03-13,NORTH,SUB-005
M-00306,1405.4,2026-03-11,EAST_COAST,SUB-019
M-00161,3281.8,2026-03-16,WEST_COAST,SUB-027
M-00363,703.3,2026-03-15,WEST,SUB-036
M-00051,2366.3,2026-03-11,EAST_INLAND,SUB-006
M-00305,2913.1,2026-03-14,WEST_INLAND,SUB-038
M-00316,970.7,2026-03-11,SOUTH_COAST,SUB-025
M-00132,2096.1,2026-03-10,NORTH_INLAND,SUB-021
M-00400,3575.8,2026-03-16,SOUTH,SUB-027
