meter_id,region,daily_kw,date
M-01434,WEST,23.69,2026-01-03
M-00217,SOUTH,18.66,2026-01-14
M-01903,EAST,419.36,2026-01-30
M-00669,NORTH,77.31,2026-01-29
M-01473,EAST,19.46,2026-01-09
M-01364,WEST,14.56,2026-01-16
M-01363,SOUTH,16.79,2026-01-05
M-01890,SOUTH,15.9,2026-01-18
M-01630,EAST,73.96,2026-01-23
M-00682,WEST,87.74,2026-01-28
M-01893,SOUTH,21.49,2026-01-20
M-00133,WEST,14.72,2026-01-21
M-01522,EAST,22.94,2026-01-24
M-01485,EAST,15.31,2026-01-13
M-01979,NORTH,14.1,2026-01-28
M-00895,NORTH,18.22,2026-01-26
M-00596,WEST,20.08,2026-01-03
M-00229,NORTH,16.06,2026-01-03
M-00386,SOUTH,21.05,2026-01-24
M-01930,EAST,79.03,2026-01-04
M-00642,WEST,82.06,2026-01-31
M-00779,WEST,17.81,2026-01-19
M-01209,EAST,15.68,2026-01-18
M-00389,SOUTH,15.84,2026-01-28
M-01580,NORTH,462.75,2026-01-12
M-01634,NORTH,19.28,2026-01-22
M-01360,EAST,17.43,2026-01-20
M-01210,EAST,18.29,2026-01-08
M-01746,EAST,425.31,2026-01-15
M-00648,WEST,18.91,2026-01-05
M-00449,WEST,15.93,2026-01-16
M-01393,NORTH,19.32,2026-01-15
M-01530,NORTH,93.32,2026-01-22
M-01740,SOUTH,18.34,2026-01-26
M-00656,WEST,17.37,2026-01-10
M-01029,WEST,572.65,2026-01-23
M-01447,WEST,569.73,2026-01-19
M-00980,WEST,19.5,2026-01-21
M-01443,EAST,71.88,2026-01-31
M-00772,WEST,20.41,2026-01-02
M-01696,EAST,413.3,2026-01-23
M-00432,WEST,17.46,2026-01-28
M-01435,NORTH,13.11,2026-01-24
M-00108,NORTH,90.31,2026-01-30
M-00999,EAST,390.39,2026-01-24
M-00803,WEST,14.63,2026-01-10
M-01738,WEST,83.17,2026-01-06
M-00045,EAST,10.53,2026-01-18
M-00970,WEST,19.77,2026-01-12
M-01552,NORTH,15.44,2026-01-13
M-00580,WEST,468.8,2026-01-10
M-01427,SOUTH,13.2,2026-01-30
M-00807,WEST,536.77,2026-01-04
M-00269,SOUTH,18.05,2026-01-11
M-01649,NORTH,68.2,2026-01-02
M-01741,WEST,11.5,2026-01-30
M-00336,WEST,10.07,2026-01-19
M-00282,EAST,81.48,2026-01-15
M-00297,EAST,15.89,2026-01-07
M-00447,EAST,11.97,2026-01-26
M-00019,SOUTH,317.29,2026-01-12
M-01487,WEST,67.93,2026-01-28
M-01759,EAST,16.14,2026-01-05
M-00772,WEST,22.05,2026-01-31
M-00345,SOUTH,17.56,2026-01-30
M-00116,WEST,76.1,2026-01-04
M-01936,SOUTH,476.26,2026-01-02
M-00241,SOUTH,15.87,2026-01-17
M-01987,EAST,15.07,2026-01-05
M-01285,SOUTH,82.24,2026-01-24
M-00494,NORTH,18.4,2026-01-13
M-01001,SOUTH,15.45,2026-01-10
M-01337,NORTH,55.67,2026-01-24
M-00769,WEST,16.28,2026-01-25
M-01349,EAST,13.51,2026-01-03
M-01593,EAST,20.59,2026-01-15
M-00564,NORTH,71.13,2026-01-21
M-01338,WEST,17.08,2026-01-15
M-00170,NORTH,19.01,2026-01-04
M-01002,EAST,16.43,2026-01-21
M-00048,SOUTH,15.19,2026-01-19
M-01174,WEST,323.89,2026-01-19
M-00194,WEST,87.52,2026-01-26
M-01215,SOUTH,42.5,2026-01-06
M-01440,NORTH,122.97,2026-01-14
M-00612,EAST,92.98,2026-01-19
M-01462,WEST,19.7,2026-01-30
M-01766,NORTH,15.32,2026-01-26
M-01436,SOUTH,11.57,2026-01-01
M-00807,WEST,465.33,2026-01-18
M-01086,SOUTH,13.69,2026-01-16
M-00131,NORTH,19.75,2026-01-17
M-01677,NORTH,15.13,2026-01-26
M-01335,NORTH,85.19,2026-01-04
M-01349,EAST,16.16,2026-01-29
M-00241,SOUTH,20.69,2026-01-06
M-00011,EAST,14.83,2026-01-18
M-00916,WEST,83.58,2026-01-26
M-01178,NORTH,18.7,2026-01-07
M-01337,NORTH,93.36,2026-01-06
M-01543,EAST,19.09,2026-01-02
M-00174,WEST,360.15,2026-01-04
M-01115,EAST,17.9,2026-01-06
M-00867,EAST,16.89,2026-01-31
M-00095,EAST,10.86,2026-01-31
M-01937,EAST,19.86,2026-01-17
M-01094,EAST,16.73,2026-01-15
M-00287,NORTH,10.44,2026-01-19
M-01866,NORTH,18.14,2026-01-12
M-01242,EAST,13.89,2026-01-18
M-01358,NORTH,413.61,2026-01-27
M-00092,WEST,19.45,2026-01-08
M-01754,NORTH,86.61,2026-01-27
M-00441,SOUTH,20.28,2026-01-31
M-01212,NORTH,20.56,2026-01-12
M-00569,EAST,411.36,2026-01-05
M-01127,SOUTH,15.2,2026-01-09
M-00534,SOUTH,397.84,2026-01-13
M-00935,NORTH,16.7,2026-01-03
M-01935,WEST,15.15,2026-01-09
M-00294,SOUTH,12.26,2026-01-18
M-00418,NORTH,11.02,2026-01-03
M-01297,EAST,77.65,2026-01-23
M-01323,WEST,17.23,2026-01-07
M-01327,SOUTH,14.61,2026-01-27
M-01048,NORTH,13.72,2026-01-20
M-00648,WEST,22.3,2026-01-26
M-00889,NORTH,102.12,2026-01-13
M-00159,EAST,18.6,2026-01-09
M-00256,EAST,20.62,2026-01-18
M-00136,NORTH,13.45,2026-01-11
M-01312,WEST,16.42,2026-01-03
M-00560,SOUTH,93.72,2026-01-05
M-01780,EAST,18.06,2026-01-26
M-00773,WEST,18.38,2026-01-08
M-00776,WEST,22.86,2026-01-31
M-00360,NORTH,14.52,2026-01-17
M-01492,EAST,76.77,2026-01-29
M-01003,SOUTH,107.19,2026-01-04
M-01084,WEST,16.34,2026-01-12
M-01130,WEST,299.89,2026-01-09
M-01245,NORTH,12.88,2026-01-04
M-01939,NORTH,17.0,2026-01-25
M-00798,WEST,73.2,2026-01-06
M-01983,SOUTH,21.67,2026-01-26
M-01089,SOUTH,13.65,2026-01-18
M-00977,NORTH,15.06,2026-01-19
M-00262,EAST,21.24,2026-01-09
M-00319,WEST,424.51,2026-01-22
M-00259,NORTH,345.64,2026-01-05
M-00109,EAST,21.04,2026-01-30
M-01486,WEST,22.18,2026-01-21
M-00511,SOUTH,11.55,2026-01-22
M-01247,WEST,82.83,2026-01-14
M-00725,NORTH,10.9,2026-01-26
M-00960,EAST,16.47,2026-01-17
M-01067,EAST,24.49,2026-01-31
M-01472,EAST,19.73,2026-01-29
M-01302,WEST,17.1,2026-01-28
M-00179,WEST,16.41,2026-01-31
M-01732,NORTH,105.55,2026-01-03
M-01300,EAST,19.77,2026-01-03
M-00192,WEST,18.93,2026-01-06
M-01179,SOUTH,94.02,2026-01-02
M-01904,WEST,19.12,2026-01-16
M-01656,WEST,24.56,2026-01-28
M-01387,WEST,18.44,2026-01-17
M-01910,WEST,20.07,2026-01-24
M-01404,NORTH,20.4,2026-01-22
M-01819,NORTH,17.11,2026-01-18
M-01263,EAST,15.39,2026-01-07
M-01866,NORTH,17.89,2026-01-27
M-01439,NORTH,13.73,2026-01-18
M-01536,SOUTH,85.76,2026-01-12
M-01948,WEST,22.42,2026-01-30
M-01687,WEST,103.21,2026-01-29
M-00087,NORTH,78.44,2026-01-20
M-00919,NORTH,21.05,2026-01-31
M-01565,NORTH,546.73,2026-01-17
M-01851,SOUTH,19.18,2026-01-08
M-00274,EAST,95.86,2026-01-17
M-00724,WEST,489.96,2026-01-31
M-00350,WEST,18.99,2026-01-12
M-01987,EAST,15.86,2026-01-04
M-01704,WEST,21.46,2026-01-18
M-01743,SOUTH,19.4,2026-01-25
M-00990,SOUTH,76.78,2026-01-10
M-00543,NORTH,21.81,2026-01-07
M-00807,WEST,421.25,2026-01-07
M-01891,WEST,114.1,2026-01-10
M-01056,SOUTH,15.06,2026-01-27
M-01830,WEST,542.25,2026-01-02
M-01738,WEST,74.37,2026-01-16
M-00118,SOUTH,21.0,2026-01-12
M-00612,EAST,85.52,2026-01-12
M-00220,NORTH,15.47,2026-01-01
M-00824,WEST,21.5,2026-01-12
M-00019,SOUTH,382.09,2026-01-04
M-01084,WEST,18.75,2026-01-17
M-01841,SOUTH,12.95,2026-01-05
M-00015,WEST,21.18,2026-01-05
M-01576,NORTH,18.0,2026-01-22
M-00767,WEST,21.05,2026-01-10
M-00747,EAST,97.32,2026-01-14
M-00552,SOUTH,15.9,2026-01-04
M-00899,WEST,439.93,2026-01-22
M-00725,NORTH,11.09,2026-01-24
M-00889,NORTH,68.66,2026-01-01
M-00407,SOUTH,22.22,2026-01-04
M-00389,SOUTH,20.62,2026-01-10
M-01524,EAST,435.79,2026-01-11
M-01846,NORTH,18.96,2026-01-02
M-00982,NORTH,92.18,2026-01-31
M-01363,SOUTH,20.3,2026-01-09
M-01015,SOUTH,20.12,2026-01-26
M-01397,SOUTH,99.8,2026-01-23
M-01599,EAST,100.26,2026-01-29
M-00819,WEST,17.33,2026-01-17
M-01691,EAST,13.61,2026-01-13
M-00270,SOUTH,22.62,2026-01-04
M-00259,NORTH,390.63,2026-01-05
M-00705,EAST,22.09,2026-01-17
M-00107,SOUTH,18.35,2026-01-22
M-01700,EAST,9.81,2026-01-11
M-00017,NORTH,19.56,2026-01-14
M-00984,EAST,11.85,2026-01-10
M-00879,WEST,90.19,2026-01-08
M-01265,NORTH,17.77,2026-01-05
M-00576,WEST,16.28,2026-01-25
M-00236,SOUTH,17.64,2026-01-28
M-01365,NORTH,22.18,2026-01-27
M-00879,WEST,63.02,2026-01-07
M-00212,NORTH,88.64,2026-01-23
M-01496,SOUTH,16.66,2026-01-17
M-01751,NORTH,16.88,2026-01-19
M-01289,SOUTH,18.81,2026-01-21
M-00822,NORTH,90.2,2026-01-02
M-00561,NORTH,20.57,2026-01-07
M-01263,EAST,16.77,2026-01-07
M-00187,NORTH,481.16,2026-01-28
M-00628,WEST,18.87,2026-01-23
M-01298,EAST,18.5,2026-01-08
M-00126,SOUTH,13.87,2026-01-17
M-00875,WEST,19.24,2026-01-21
M-00745,SOUTH,18.42,2026-01-09
M-01932,WEST,17.51,2026-01-12
M-01834,EAST,16.03,2026-01-02
M-00373,WEST,14.65,2026-01-02
M-00659,WEST,12.01,2026-01-07
M-00585,WEST,17.31,2026-01-16
M-00883,EAST,21.62,2026-01-06
M-00517,SOUTH,10.38,2026-01-31
M-00229,NORTH,18.13,2026-01-04
M-01371,SOUTH,16.11,2026-01-01
M-00267,NORTH,65.04,2026-01-11
M-00739,NORTH,19.64,2026-01-24
M-01207,NORTH,65.46,2026-01-17
M-01239,WEST,18.16,2026-01-12
M-01197,SOUTH,13.44,2026-01-13
M-00179,WEST,20.99,2026-01-29
M-01233,NORTH,13.57,2026-01-04
M-00085,WEST,23.49,2026-01-19
M-01675,EAST,79.77,2026-01-07
M-00396,EAST,16.84,2026-01-23
M-01929,EAST,18.41,2026-01-18
M-01268,SOUTH,80.41,2026-01-11
M-01559,SOUTH,98.71,2026-01-07
M-01093,WEST,438.75,2026-01-24
M-00857,NORTH,447.1,2026-01-18
M-01458,EAST,21.54,2026-01-09
M-01733,WEST,15.13,2026-01-30
M-01148,SOUTH,20.33,2026-01-12
M-01470,EAST,16.19,2026-01-04
M-01866,NORTH,20.56,2026-01-14
M-01908,SOUTH,90.48,2026-01-31
M-01032,EAST,102.08,2026-01-26
M-01427,SOUTH,12.33,2026-01-31
M-00265,WEST,14.23,2026-01-10
M-01627,NORTH,89.64,2026-01-23
M-00390,WEST,90.88,2026-01-24
M-01091,EAST,71.3,2026-01-28
M-01052,SOUTH,20.28,2026-01-03
M-00787,WEST,21.88,2026-01-18
M-01597,WEST,16.25,2026-01-13
M-00377,EAST,19.25,2026-01-01
M-00328,SOUTH,18.84,2026-01-19
M-01801,EAST,22.09,2026-01-30
M-01620,WEST,13.93,2026-01-17
M-01076,WEST,19.17,2026-01-09
M-00622,WEST,18.79,2026-01-28
M-01131,WEST,22.16,2026-01-04
M-00351,WEST,13.27,2026-01-08
M-00081,WEST,18.56,2026-01-21
M-00304,EAST,22.6,2026-01-31
M-00554,SOUTH,13.87,2026-01-28
M-01620,WEST,16.72,2026-01-02
M-01687,WEST,77.47,2026-01-07
M-01095,SOUTH,20.49,2026-01-04
M-01240,EAST,85.1,2026-01-12
M-00665,WEST,23.29,2026-01-03
M-00541,SOUTH,376.81,2026-01-24
M-00274,EAST,93.56,2026-01-14
M-00118,SOUTH,16.65,2026-01-21
M-01672,SOUTH,439.86,2026-01-01
M-01977,WEST,16.3,2026-01-09
M-00362,EAST,100.58,2026-01-09
M-01778,SOUTH,17.41,2026-01-25
M-01924,WEST,332.6,2026-01-25
M-01410,WEST,15.84,2026-01-13
M-01937,EAST,17.83,2026-01-21
M-01238,WEST,21.78,2026-01-18
M-00423,EAST,15.77,2026-01-27
M-00418,NORTH,12.57,2026-01-19
M-01290,SOUTH,93.04,2026-01-26
M-00914,SOUTH,75.05,2026-01-08
M-01495,NORTH,16.6,2026-01-24
M-00982,NORTH,87.92,2026-01-03
M-01016,NORTH,13.2,2026-01-06
M-00361,WEST,449.24,2026-01-07
M-01167,EAST,19.6,2026-01-16
M-00578,NORTH,406.15,2026-01-01
M-00636,NORTH,21.74,2026-01-06
M-01408,WEST,14.71,2026-01-20
M-00385,EAST,93.34,2026-01-03
M-00932,WEST,20.23,2026-01-30
M-01322,EAST,20.67,2026-01-13
M-01489,NORTH,94.19,2026-01-25
M-01655,SOUTH,15.9,2026-01-01
M-00043,NORTH,16.41,2026-01-04
M-01693,NORTH,18.33,2026-01-01
M-00090,NORTH,329.72,2026-01-05
M-00509,WEST,19.3,2026-01-25
M-01285,SOUTH,88.55,2026-01-20
M-00028,EAST,24.64,2026-01-26
M-00218,EAST,386.77,2026-01-18
M-01508,EAST,74.46,2026-01-27
M-00415,WEST,21.6,2026-01-05
M-00984,EAST,10.2,2026-01-25
M-00335,NORTH,393.73,2026-01-10
M-00680,EAST,18.52,2026-01-16
M-01418,EAST,18.76,2026-01-09
M-01286,WEST,14.4,2026-01-18
M-00211,EAST,21.52,2026-01-18
M-00608,EAST,60.8,2026-01-04
M-00291,WEST,83.24,2026-01-01
M-01869,SOUTH,98.31,2026-01-08
M-00302,WEST,87.02,2026-01-12
M-01343,SOUTH,18.84,2026-01-10
M-00788,SOUTH,110.9,2026-01-22
M-01811,EAST,87.75,2026-01-23
M-00348,WEST,11.21,2026-01-04
M-00460,EAST,94.99,2026-01-04
M-00157,SOUTH,17.41,2026-01-20
M-00684,EAST,66.45,2026-01-04
M-00174,WEST,530.12,2026-01-29
M-00089,SOUTH,19.66,2026-01-20
M-00686,NORTH,95.97,2026-01-20
M-00372,EAST,301.2,2026-01-22
M-01408,WEST,20.58,2026-01-10
M-01280,WEST,16.73,2026-01-27
M-00556,WEST,23.36,2026-01-30
M-01023,EAST,16.56,2026-01-22
M-01858,WEST,92.34,2026-01-23
M-01636,SOUTH,91.13,2026-01-03
M-00305,WEST,12.79,2026-01-25
M-01344,NORTH,16.85,2026-01-05
M-01478,SOUTH,476.69,2026-01-26
M-01609,NORTH,87.47,2026-01-16
M-00876,WEST,16.78,2026-01-31
M-01489,NORTH,91.92,2026-01-09
M-00262,EAST,19.88,2026-01-06
M-01572,EAST,10.74,2026-01-13
M-00986,NORTH,20.52,2026-01-23
M-01993,EAST,14.92,2026-01-14
M-00284,NORTH,366.52,2026-01-26
M-01934,SOUTH,20.34,2026-01-21
M-01126,SOUTH,11.16,2026-01-16
M-01104,EAST,9.77,2026-01-18
M-00472,WEST,85.73,2026-01-13
M-00172,EAST,11.52,2026-01-19
M-01591,EAST,14.78,2026-01-23
M-01662,EAST,18.22,2026-01-24
M-00741,NORTH,19.13,2026-01-01
M-00417,EAST,21.43,2026-01-28
M-01962,SOUTH,86.75,2026-01-05
M-01887,EAST,474.36,2026-01-04
M-01739,NORTH,18.92,2026-01-28
M-01776,EAST,18.95,2026-01-25
M-00296,NORTH,15.95,2026-01-27
M-01748,SOUTH,23.87,2026-01-18
M-00497,WEST,16.95,2026-01-07
M-01696,EAST,452.22,2026-01-08
M-01971,NORTH,18.51,2026-01-23
M-01442,WEST,17.55,2026-01-05
M-01977,WEST,18.43,2026-01-14
M-00762,SOUTH,16.8,2026-01-02
M-00152,WEST,67.07,2026-01-16
M-01716,SOUTH,430.71,2026-01-20
M-00749,SOUTH,11.68,2026-01-05
M-00162,SOUTH,14.07,2026-01-08
M-01667,EAST,19.63,2026-01-14
M-00307,NORTH,93.67,2026-01-25
M-01533,EAST,22.06,2026-01-17
M-01431,WEST,80.98,2026-01-31
M-00691,NORTH,20.65,2026-01-15
M-01601,NORTH,81.46,2026-01-21
M-00320,WEST,15.91,2026-01-02
M-01805,WEST,105.83,2026-01-21
M-01031,WEST,18.9,2026-01-06
M-00023,NORTH,94.55,2026-01-13
M-01794,NORTH,14.46,2026-01-15
M-01135,SOUTH,98.7,2026-01-23
M-01028,SOUTH,8.46,2026-01-10
M-01453,EAST,78.39,2026-01-08
M-01993,EAST,18.73,2026-01-03
M-01069,NORTH,452.26,2026-01-13
M-00434,EAST,415.5,2026-01-13
M-01268,SOUTH,86.58,2026-01-02
M-01528,NORTH,459.38,2026-01-18
M-01240,EAST,102.32,2026-01-27
M-00978,SOUTH,19.93,2026-01-11
M-01337,NORTH,74.68,2026-01-21
M-00112,NORTH,19.48,2026-01-26
M-00761,WEST,375.59,2026-01-21
M-00214,EAST,89.64,2026-01-03
M-00743,EAST,87.07,2026-01-20
M-00491,WEST,15.6,2026-01-10
M-00334,EAST,91.9,2026-01-18
M-00023,NORTH,90.46,2026-01-25
M-01864,EAST,18.69,2026-01-10
M-01904,WEST,19.68,2026-01-02
M-00493,NORTH,21.02,2026-01-09
M-00092,WEST,19.79,2026-01-19
M-01619,EAST,95.63,2026-01-16
M-01933,NORTH,18.66,2026-01-10
M-00018,EAST,12.05,2026-01-12
M-01025,SOUTH,11.18,2026-01-07
M-00645,WEST,16.04,2026-01-25
M-00266,WEST,19.61,2026-01-23
M-01382,SOUTH,15.19,2026-01-04
M-01032,EAST,108.69,2026-01-04
M-01029,WEST,422.16,2026-01-26
M-01631,WEST,82.24,2026-01-13
M-00977,NORTH,18.51,2026-01-19
M-00331,WEST,17.45,2026-01-05
M-01398,EAST,21.33,2026-01-15
M-01952,WEST,19.8,2026-01-23
M-00475,WEST,440.41,2026-01-29
M-00289,SOUTH,21.99,2026-01-25
M-01472,EAST,21.18,2026-01-06
M-01493,NORTH,17.87,2026-01-20
M-01335,NORTH,95.55,2026-01-17
M-01609,NORTH,80.05,2026-01-05
M-00695,NORTH,68.96,2026-01-10
M-00883,EAST,22.09,2026-01-02
M-01825,EAST,429.44,2026-01-23
M-00428,SOUTH,15.36,2026-01-20
M-01243,EAST,21.37,2026-01-03
M-01019,EAST,398.75,2026-01-04
M-01649,NORTH,101.1,2026-01-01
M-01121,SOUTH,22.26,2026-01-28
M-01985,EAST,18.23,2026-01-26
M-00193,EAST,79.66,2026-01-15
M-00643,WEST,454.23,2026-01-06
M-00574,NORTH,17.35,2026-01-19
M-00745,SOUTH,19.44,2026-01-12
M-01581,WEST,18.9,2026-01-15
M-00529,EAST,15.03,2026-01-16
M-00906,WEST,17.38,2026-01-21
M-01893,SOUTH,24.7,2026-01-05
M-01000,WEST,15.34,2026-01-02
M-00745,SOUTH,17.37,2026-01-28
M-01270,NORTH,20.7,2026-01-30
M-01394,NORTH,70.76,2026-01-05
M-01280,WEST,19.18,2026-01-31
M-00643,WEST,476.3,2026-01-12
M-00922,WEST,12.93,2026-01-09
M-01797,NORTH,18.8,2026-01-29
M-01319,EAST,84.79,2026-01-02
M-01518,SOUTH,85.77,2026-01-26
M-00017,NORTH,23.01,2026-01-05
M-01748,SOUTH,17.6,2026-01-04
M-00818,EAST,19.53,2026-01-28
M-00150,WEST,74.16,2026-01-08
M-00192,WEST,19.94,2026-01-12
M-00955,NORTH,14.38,2026-01-15
M-00953,EAST,8.98,2026-01-04
M-00176,WEST,17.31,2026-01-06
M-01890,SOUTH,12.01,2026-01-13
M-01574,SOUTH,18.75,2026-01-14
M-00650,EAST,95.81,2026-01-11
M-01238,WEST,19.03,2026-01-16
M-00235,EAST,105.39,2026-01-09
M-00931,WEST,55.18,2026-01-02
M-00299,NORTH,76.32,2026-01-21
M-00438,WEST,249.87,2026-01-11
M-01586,WEST,69.27,2026-01-13
M-00128,SOUTH,93.09,2026-01-30
M-00970,WEST,13.55,2026-01-07
M-00111,EAST,22.5,2026-01-07
M-01401,WEST,13.08,2026-01-14
M-00553,WEST,17.26,2026-01-09
M-00142,WEST,80.99,2026-01-09
M-00830,EAST,16.73,2026-01-03
M-01785,WEST,104.2,2026-01-14
M-01075,NORTH,80.22,2026-01-07
M-01701,NORTH,16.17,2026-01-02
M-00190,WEST,20.01,2026-01-29
M-01543,EAST,16.57,2026-01-10
M-00337,WEST,381.65,2026-01-07
M-00974,SOUTH,13.52,2026-01-18
M-01411,NORTH,95.48,2026-01-26
M-00727,EAST,502.39,2026-01-30
M-01420,SOUTH,17.71,2026-01-19
M-01604,NORTH,18.24,2026-01-29
M-01223,NORTH,21.54,2026-01-07
M-01263,EAST,19.88,2026-01-05
M-00664,WEST,115.04,2026-01-22
M-01522,EAST,17.45,2026-01-27
M-01509,NORTH,17.37,2026-01-24
M-00940,SOUTH,19.41,2026-01-30
M-00303,EAST,18.87,2026-01-16
M-01987,EAST,17.0,2026-01-22
M-00833,NORTH,11.85,2026-01-09
M-00923,WEST,17.97,2026-01-31
M-01705,NORTH,20.08,2026-01-28
M-01986,EAST,94.89,2026-01-19
M-00200,SOUTH,19.47,2026-01-02
M-00861,NORTH,25.36,2026-01-23
M-01119,WEST,91.25,2026-01-25
M-00713,SOUTH,20.27,2026-01-07
M-01951,NORTH,21.49,2026-01-07
M-00030,EAST,17.37,2026-01-12
M-01667,EAST,23.72,2026-01-12
M-01029,WEST,433.63,2026-01-27
M-01778,SOUTH,16.78,2026-01-04
M-00934,EAST,14.29,2026-01-14
M-00841,NORTH,15.98,2026-01-12
M-01072,NORTH,20.7,2026-01-25
M-00688,WEST,20.68,2026-01-04
M-00765,EAST,388.83,2026-01-06
M-01133,SOUTH,19.51,2026-01-20
M-00584,EAST,477.51,2026-01-28
M-01351,WEST,16.38,2026-01-23
M-01438,EAST,14.53,2026-01-20
M-01921,NORTH,89.84,2026-01-30
M-00180,SOUTH,17.31,2026-01-26
M-01715,EAST,12.28,2026-01-04
M-01910,WEST,18.26,2026-01-14
M-00213,EAST,18.0,2026-01-16
M-01116,SOUTH,9.48,2026-01-04
M-01298,EAST,13.11,2026-01-15
M-01368,WEST,84.51,2026-01-10
M-01745,SOUTH,19.11,2026-01-14
M-01130,WEST,526.0,2026-01-13
M-00235,EAST,104.37,2026-01-07
M-00719,WEST,12.8,2026-01-31
M-01626,NORTH,12.25,2026-01-30
M-01321,SOUTH,19.32,2026-01-23
M-01607,WEST,12.93,2026-01-24
M-01602,SOUTH,21.9,2026-01-08
M-01040,SOUTH,17.56,2026-01-10
M-00630,SOUTH,21.93,2026-01-27
M-01849,SOUTH,21.4,2026-01-26
M-00009,SOUTH,74.71,2026-01-29
M-01862,SOUTH,12.41,2026-01-14
M-01619,EAST,85.6,2026-01-12
M-01722,WEST,64.18,2026-01-27
M-00651,EAST,11.65,2026-01-11
M-00350,WEST,15.43,2026-01-31
M-01139,SOUTH,79.08,2026-01-13
M-00395,WEST,14.88,2026-01-20
M-01642,SOUTH,326.77,2026-01-30
M-01184,WEST,13.77,2026-01-14
M-01492,EAST,98.13,2026-01-06
M-00826,SOUTH,17.34,2026-01-29
M-00474,NORTH,12.96,2026-01-04
M-01455,NORTH,18.95,2026-01-26
M-01182,EAST,18.97,2026-01-26
M-00803,WEST,12.31,2026-01-27
M-01715,EAST,8.0,2026-01-18
M-00326,WEST,17.48,2026-01-31
M-00053,NORTH,19.07,2026-01-14
M-00024,SOUTH,18.2,2026-01-21
M-01266,NORTH,16.46,2026-01-23
M-01114,NORTH,21.46,2026-01-30
M-00052,EAST,17.39,2026-01-24
M-01504,SOUTH,21.81,2026-01-05
M-01593,EAST,17.6,2026-01-12
M-00383,EAST,11.27,2026-01-08
M-00397,EAST,16.44,2026-01-18
M-01722,WEST,81.57,2026-01-08
M-00775,NORTH,13.16,2026-01-25
M-00534,SOUTH,444.85,2026-01-22
M-00295,WEST,18.36,2026-01-21
M-00048,SOUTH,23.4,2026-01-21
M-00228,EAST,17.48,2026-01-15
M-01899,SOUTH,90.06,2026-01-20
M-00537,NORTH,89.91,2026-01-29
M-00370,SOUTH,22.61,2026-01-03
M-01870,NORTH,20.43,2026-01-27
M-00426,NORTH,510.52,2026-01-13
M-00848,WEST,20.84,2026-01-03
M-00997,EAST,78.83,2026-01-31
M-00860,NORTH,78.78,2026-01-13
M-01823,SOUTH,16.02,2026-01-11
M-00330,WEST,15.8,2026-01-06
M-00612,EAST,100.39,2026-01-01
M-01293,SOUTH,367.36,2026-01-20
M-01751,NORTH,19.83,2026-01-02
M-00711,SOUTH,458.77,2026-01-16
M-01258,EAST,384.57,2026-01-20
M-01519,WEST,17.54,2026-01-09
M-01898,SOUTH,18.23,2026-01-04
M-00048,SOUTH,18.62,2026-01-17
M-01049,EAST,99.74,2026-01-25
M-00236,SOUTH,22.43,2026-01-29
M-00445,NORTH,80.79,2026-01-01
M-01491,EAST,13.12,2026-01-23
M-01925,SOUTH,17.66,2026-01-05
M-01953,WEST,21.08,2026-01-03
M-00714,SOUTH,74.91,2026-01-23
M-01527,NORTH,403.27,2026-01-26
M-01016,NORTH,15.28,2026-01-14
M-00396,EAST,17.78,2026-01-09
M-00355,SOUTH,10.55,2026-01-07
M-00576,WEST,12.79,2026-01-31
M-00805,SOUTH,14.02,2026-01-04
M-00639,NORTH,366.09,2026-01-06
M-01627,NORTH,99.13,2026-01-07
M-01809,EAST,80.78,2026-01-15
M-00868,SOUTH,84.57,2026-01-20
M-01276,WEST,13.03,2026-01-04
M-01244,WEST,346.38,2026-01-13
M-00766,SOUTH,92.09,2026-01-29
M-01296,SOUTH,13.0,2026-01-27
M-00070,WEST,18.64,2026-01-31
M-01048,NORTH,10.72,2026-01-09
M-01694,EAST,16.83,2026-01-29
M-01322,EAST,20.46,2026-01-31
M-00062,SOUTH,82.42,2026-01-04
M-00369,EAST,75.05,2026-01-26
M-00733,WEST,105.25,2026-01-08
M-00149,EAST,78.21,2026-01-07
M-01597,WEST,15.83,2026-01-11
M-00251,SOUTH,17.83,2026-01-01
M-00674,WEST,18.36,2026-01-07
M-00954,NORTH,92.65,2026-01-19
M-01151,WEST,12.45,2026-01-03
M-00790,SOUTH,358.13,2026-01-10
M-00211,EAST,16.03,2026-01-18
M-00570,WEST,9.09,2026-01-23
M-01762,WEST,68.42,2026-01-22
M-00154,WEST,20.21,2026-01-19
M-01549,NORTH,16.24,2026-01-14
M-00651,EAST,11.49,2026-01-27
M-01644,SOUTH,19.62,2026-01-16
M-01022,NORTH,20.82,2026-01-02
M-00255,WEST,17.83,2026-01-15
M-00351,WEST,11.18,2026-01-20
M-01181,SOUTH,20.35,2026-01-01
M-00584,EAST,343.15,2026-01-01
M-00010,EAST,13.83,2026-01-30
M-00946,SOUTH,22.79,2026-01-10
M-00076,EAST,23.17,2026-01-29
M-01093,WEST,363.69,2026-01-30
M-00034,EAST,83.01,2026-01-03
M-00963,SOUTH,19.34,2026-01-04
M-00617,SOUTH,15.55,2026-01-09
M-00650,EAST,82.06,2026-01-25
M-01587,NORTH,18.91,2026-01-11
M-01012,EAST,20.17,2026-01-20
M-00931,WEST,88.13,2026-01-16
M-01739,NORTH,19.34,2026-01-21
M-00766,SOUTH,83.67,2026-01-31
M-01266,NORTH,18.83,2026-01-04
