meter_id,region,daily_kw,date
M-01848,SOUTH,90.06,2026-02-03
M-00284,NORTH,349.77,2026-02-03
M-00476,EAST,16.69,2026-03-27
M-01345,NORTH,15.81,2026-01-12
M-00569,EAST,258.29,2026-03-20
M-00935,NORTH,16.86,2026-01-28
M-00939,WEST,17.13,2026-02-02
M-01570,SOUTH,82.55,2026-01-08
M-01205,EAST,70.51,2026-01-04
M-00966,WEST,17.42,2026-02-14
M-01188,SOUTH,19.18,2026-01-21
M-00577,SOUTH,17.73,2026-01-16
M-01195,SOUTH,75.08,2026-02-21
M-00928,WEST,16.94,2026-02-13
M-01955,NORTH,81.99,2026-01-26
M-01722,WEST,100.52,2026-02-15
M-00627,SOUTH,64.61,2026-03-26
M-00704,WEST,13.46,2026-02-18
M-01509,NORTH,14.25,2026-01-18
M-00928,WEST,13.35,2026-03-16
M-01195,SOUTH,77.51,2026-02-03
M-00556,WEST,19.67,2026-03-22
M-00162,SOUTH,12.73,2026-01-15
M-00559,WEST,20.36,2026-03-12
M-00248,SOUTH,14.93,2026-03-04
M-01648,SOUTH,84.56,2026-02-04
M-00017,NORTH,17.07,2026-02-06
M-01420,SOUTH,13.13,2026-01-07
M-01233,NORTH,12.61,2026-01-24
M-00704,WEST,18.65,2026-03-08
M-01474,WEST,13.68,2026-03-19
M-00874,WEST,14.12,2026-01-17
M-00686,NORTH,104.05,2026-03-13
M-00272,WEST,95.64,2026-01-07
M-00569,EAST,480.79,2026-02-20
M-01242,EAST,12.69,2026-01-23
M-00874,WEST,20.06,2026-02-28
M-01234,NORTH,97.36,2026-01-11
M-00382,WEST,22.27,2026-02-11
M-01197,SOUTH,15.65,2026-03-26
M-00017,NORTH,16.71,2026-01-10
M-00663,EAST,20.4,2026-02-02
M-00874,WEST,18.69,2026-01-03
M-01119,WEST,78.83,2026-01-16
M-01842,WEST,13.32,2026-02-08
M-01716,SOUTH,426.35,2026-02-12
M-00597,SOUTH,85.7,2026-02-20
M-01958,NORTH,89.71,2026-01-30
M-00982,NORTH,87.19,2026-03-23
M-00796,SOUTH,76.41,2026-03-23
M-00109,EAST,18.14,2026-02-03
M-01958,NORTH,62.03,2026-01-31
M-00504,WEST,11.26,2026-02-12
M-00956,SOUTH,17.63,2026-01-11
M-00109,EAST,19.56,2026-01-19
M-01870,NORTH,23.26,2026-01-14
M-00685,EAST,84.49,2026-02-13
M-00785,NORTH,73.25,2026-02-02
M-01848,SOUTH,87.49,2026-03-10
M-00163,NORTH,19.44,2026-01-29
M-00518,WEST,17.1,2026-01-22
M-01234,NORTH,87.79,2026-01-01
M-01207,NORTH,84.19,2026-01-17
M-00109,EAST,17.15,2026-03-19
M-01951,NORTH,20.32,2026-01-03
M-00939,WEST,15.47,2026-03-07
M-00627,SOUTH,83.19,2026-03-10
M-01188,SOUTH,16.22,2026-03-17
M-00284,NORTH,467.21,2026-03-10
M-01951,NORTH,15.83,2026-02-25
M-01147,EAST,101.81,2026-02-24
M-00801,WEST,16.47,2026-01-30
M-01188,SOUTH,18.17,2026-01-11
M-00382,WEST,17.22,2026-03-03
M-01171,SOUTH,20.05,2026-03-23
M-01648,SOUTH,88.66,2026-02-20
M-01848,SOUTH,98.19,2026-03-19
M-00109,EAST,14.72,2026-02-27
M-01064,NORTH,17.21,2026-01-25
M-00686,NORTH,90.15,2026-02-14
M-00785,NORTH,86.73,2026-01-06
M-00785,NORTH,75.52,2026-03-24
M-01842,WEST,11.9,2026-01-27
M-01810,WEST,14.01,2026-03-07
M-00309,NORTH,16.01,2026-01-29
M-00956,SOUTH,17.18,2026-02-20
M-01239,WEST,18.07,2026-03-13
M-00264,SOUTH,68.36,2026-01-24
M-01842,WEST,12.96,2026-01-21
M-00382,WEST,21.2,2026-01-04
M-01037,SOUTH,93.38,2026-02-20
M-00162,SOUTH,12.44,2026-02-17
M-00271,NORTH,17.91,2026-03-31
M-00568,EAST,13.05,2026-02-04
M-01345,NORTH,28.16,2026-02-04
M-00998,NORTH,79.94,2026-03-21
M-01951,NORTH,20.24,2026-02-01
M-00125,SOUTH,13.11,2026-03-22
M-00113,EAST,16.43,2026-02-14
M-00017,NORTH,17.05,2026-01-17
M-01257,EAST,111.39,2026-01-13
M-00556,WEST,14.74,2026-03-30
M-00125,SOUTH,10.86,2026-01-10
M-00559,WEST,18.59,2026-02-03
M-01485,EAST,20.01,2026-01-25
M-01064,NORTH,11.55,2026-02-15
M-00704,WEST,18.46,2026-03-04
M-00131,NORTH,18.56,2026-01-14
M-01232,SOUTH,69.58,2026-02-20
M-00827,EAST,19.35,2026-01-11
M-01119,WEST,71.34,2026-03-03
M-01345,NORTH,19.94,2026-01-03
M-01147,EAST,101.82,2026-02-17
M-01723,SOUTH,65.87,2026-03-12
M-01955,NORTH,54.57,2026-03-13
M-01195,SOUTH,80.47,2026-01-25
M-00569,EAST,425.94,2026-03-14
M-00935,NORTH,20.11,2026-02-16
M-00309,NORTH,17.62,2026-03-14
M-00597,SOUTH,90.64,2026-03-26
M-00998,NORTH,89.67,2026-03-29
M-01233,NORTH,11.0,2026-02-26
M-00254,EAST,92.4,2026-01-18
M-00541,SOUTH,410.31,2026-02-13
M-01119,WEST,99.48,2026-01-25
M-01257,EAST,98.43,2026-03-16
M-00874,WEST,19.99,2026-01-14
M-01842,WEST,11.29,2026-02-07
M-00939,WEST,15.13,2026-01-18
M-00939,WEST,16.84,2026-03-05
M-01345,NORTH,20.18,2026-02-06
M-01064,NORTH,13.98,2026-02-20
M-01810,WEST,13.22,2026-03-25
M-00935,NORTH,15.31,2026-03-16
M-00382,WEST,17.16,2026-03-12
M-00131,NORTH,13.28,2026-02-26
M-00686,NORTH,92.72,2026-03-18
M-01250,WEST,108.3,2026-03-20
M-00577,SOUTH,16.67,2026-01-31
M-01716,SOUTH,434.29,2026-03-12
M-00793,SOUTH,14.06,2026-02-14
M-01330,WEST,14.76,2026-03-09
M-01570,SOUTH,70.54,2026-02-03
M-01842,WEST,16.02,2026-02-01
M-00382,WEST,17.79,2026-01-06
M-00643,WEST,362.8,2026-01-07
M-01890,SOUTH,14.76,2026-02-18
M-00801,WEST,20.08,2026-01-18
M-01958,NORTH,82.88,2026-03-17
M-01149,SOUTH,15.93,2026-02-06
M-00982,NORTH,71.93,2026-01-29
M-01509,NORTH,19.13,2026-02-02
M-01488,NORTH,105.01,2026-03-16
M-01716,SOUTH,440.62,2026-01-01
M-00827,EAST,18.87,2026-01-07
M-01238,WEST,16.79,2026-01-03
M-00162,SOUTH,10.73,2026-03-06
M-01618,NORTH,12.87,2026-03-26
M-00254,EAST,81.84,2026-02-21
M-00827,EAST,19.54,2026-02-13
M-01509,NORTH,18.97,2026-03-31
M-01195,SOUTH,66.1,2026-03-26
M-00673,NORTH,15.35,2026-02-24
M-01786,EAST,16.16,2026-01-07
M-01205,EAST,94.45,2026-02-28
M-01277,WEST,73.86,2026-03-19
M-00740,WEST,22.72,2026-03-08
M-01523,SOUTH,76.16,2026-01-17
M-01570,SOUTH,68.51,2026-01-07
M-01345,NORTH,16.11,2026-03-12
M-00518,WEST,20.95,2026-01-05
M-01062,EAST,14.71,2026-01-03
M-01783,SOUTH,21.24,2026-01-27
M-01407,SOUTH,18.28,2026-01-31
M-00079,NORTH,13.4,2026-03-10
M-01242,EAST,18.12,2026-03-25
M-01242,EAST,13.39,2026-03-22
M-01319,EAST,90.15,2026-03-10
M-00928,WEST,16.07,2026-01-03
M-00079,NORTH,13.26,2026-02-09
M-01787,EAST,18.16,2026-03-10
M-01787,EAST,20.68,2026-01-10
M-00686,NORTH,76.23,2026-02-03
M-00740,WEST,16.68,2026-01-27
M-01787,EAST,19.0,2026-03-06
M-00131,NORTH,18.42,2026-03-24
M-00939,WEST,17.64,2026-01-22
M-01149,SOUTH,17.93,2026-01-17
M-01147,EAST,87.65,2026-03-23
M-00874,WEST,23.07,2026-01-11
M-01234,NORTH,84.95,2026-03-17
M-01597,WEST,24.07,2026-03-28
M-00673,NORTH,18.65,2026-03-04
M-00935,NORTH,18.69,2026-03-27
M-01319,EAST,109.49,2026-02-12
M-01955,NORTH,87.09,2026-01-29
M-00483,SOUTH,17.81,2026-03-08
M-00251,SOUTH,22.38,2026-01-29
M-00079,NORTH,16.06,2026-02-14
M-01523,SOUTH,70.52,2026-02-04
M-01195,SOUTH,90.98,2026-01-20
M-01238,WEST,20.69,2026-02-24
M-00651,EAST,10.66,2026-01-07
M-01197,SOUTH,8.69,2026-03-11
M-00925,SOUTH,21.96,2026-02-17
M-00568,EAST,18.36,2026-02-05
M-00956,SOUTH,27.07,2026-02-06
M-00956,SOUTH,17.38,2026-01-21
M-01854,WEST,20.44,2026-03-28
M-01716,SOUTH,354.28,2026-01-25
M-01474,WEST,15.75,2026-01-29
M-00928,WEST,18.37,2026-01-16
M-00998,NORTH,69.4,2026-02-28
M-00483,SOUTH,20.06,2026-02-13
M-01149,SOUTH,17.42,2026-01-24
M-00643,WEST,346.95,2026-01-25
M-01197,SOUTH,10.53,2026-03-25
M-00254,EAST,69.48,2026-02-18
M-01207,NORTH,75.71,2026-01-30
M-01810,WEST,10.7,2026-02-15
M-00483,SOUTH,16.03,2026-01-26
M-01570,SOUTH,83.9,2026-01-15
M-01570,SOUTH,102.91,2026-02-22
M-01373,WEST,14.75,2026-02-11
M-00186,WEST,13.99,2026-02-22
M-01171,SOUTH,17.03,2026-01-17
M-01723,SOUTH,73.38,2026-02-14
M-00541,SOUTH,457.97,2026-03-20
M-00309,NORTH,22.12,2026-02-06
M-01951,NORTH,14.44,2026-03-19
M-00597,SOUTH,90.79,2026-03-23
M-00597,SOUTH,91.27,2026-02-17
M-00609,SOUTH,17.1,2026-01-19
M-00956,SOUTH,10.62,2026-03-28
M-00162,SOUTH,13.29,2026-02-09
M-00844,WEST,424.02,2026-01-27
M-00109,EAST,18.82,2026-01-07
M-00801,WEST,14.27,2026-03-30
M-00597,SOUTH,103.5,2026-03-11
M-01147,EAST,76.66,2026-01-31
M-01233,NORTH,12.54,2026-01-10
M-00956,SOUTH,26.86,2026-02-17
M-01854,WEST,17.02,2026-01-15
M-01383,WEST,17.37,2026-02-28
M-01257,EAST,75.22,2026-02-16
M-01126,SOUTH,10.77,2026-03-12
M-01488,NORTH,86.56,2026-03-21
M-01103,SOUTH,19.5,2026-01-21
M-00704,WEST,18.09,2026-02-07
M-01250,WEST,58.27,2026-02-12
M-00956,SOUTH,13.79,2026-03-16
M-01062,EAST,17.63,2026-02-14
M-00984,EAST,12.63,2026-01-16
M-01037,SOUTH,82.2,2026-01-15
M-00062,SOUTH,104.42,2026-03-01
M-01205,EAST,75.12,2026-02-10
M-00271,NORTH,18.15,2026-03-17
M-01569,WEST,85.26,2026-02-01
M-01197,SOUTH,15.19,2026-03-19
M-00062,SOUTH,53.79,2026-01-20
M-01234,NORTH,75.51,2026-03-29
M-01103,SOUTH,19.49,2026-02-19
M-01257,EAST,78.87,2026-01-01
M-00251,SOUTH,20.51,2026-03-25
M-01319,EAST,102.47,2026-03-31
M-00125,SOUTH,14.29,2026-01-04
M-00864,WEST,12.22,2026-02-19
M-01319,EAST,110.47,2026-02-06
M-01257,EAST,83.82,2026-03-31
M-00673,NORTH,22.25,2026-01-19
M-01509,NORTH,18.63,2026-02-22
M-01648,SOUTH,79.28,2026-03-25
M-00939,WEST,14.87,2026-03-26
M-00663,EAST,16.5,2026-01-05
M-01951,NORTH,22.73,2026-03-08
M-00271,NORTH,23.95,2026-01-01
M-00541,SOUTH,462.41,2026-03-22
M-00504,WEST,10.8,2026-03-15
M-00483,SOUTH,12.18,2026-01-29
M-01648,SOUTH,82.07,2026-02-13
M-01485,EAST,19.21,2026-01-09
M-00447,EAST,13.14,2026-01-25
M-00869,NORTH,16.56,2026-02-19
M-00925,SOUTH,15.8,2026-02-08
M-01870,NORTH,20.7,2026-01-03
M-00131,NORTH,14.99,2026-03-01
M-00125,SOUTH,11.47,2026-01-26
M-01407,SOUTH,15.62,2026-03-22
M-00686,NORTH,82.68,2026-03-19
M-00793,SOUTH,12.82,2026-03-29
M-00874,WEST,17.23,2026-01-09
M-01064,NORTH,19.79,2026-02-05
M-00382,WEST,17.32,2026-02-27
M-00125,SOUTH,12.79,2026-01-27
M-00559,WEST,16.32,2026-03-03
M-01147,EAST,82.26,2026-01-12
M-01242,EAST,18.0,2026-03-21
M-01474,WEST,16.49,2026-01-10
M-00163,NORTH,16.95,2026-01-11
M-01488,NORTH,96.35,2026-02-27
M-01242,EAST,21.08,2026-01-28
M-01407,SOUTH,20.0,2026-01-05
M-01951,NORTH,16.47,2026-02-07
M-00559,WEST,19.49,2026-03-24
M-01722,WEST,79.74,2026-03-23
M-00251,SOUTH,15.96,2026-03-24
M-00643,WEST,352.52,2026-03-31
M-00163,NORTH,16.13,2026-01-07
M-01037,SOUTH,93.09,2026-01-14
M-01570,SOUTH,82.49,2026-02-23
M-01955,NORTH,79.57,2026-03-03
M-00504,WEST,13.99,2026-03-16
M-00686,NORTH,92.83,2026-02-21
M-00916,WEST,80.0,2026-01-24
M-01786,EAST,20.74,2026-03-28
M-01239,WEST,19.02,2026-03-16
M-00939,WEST,14.54,2026-02-15
M-01157,WEST,15.02,2026-02-26
M-01509,NORTH,22.19,2026-03-01
M-00483,SOUTH,18.22,2026-02-27
M-01955,NORTH,81.64,2026-02-21
M-01188,SOUTH,15.13,2026-01-04
M-01234,NORTH,74.63,2026-03-13
M-01723,SOUTH,82.37,2026-03-08
M-01848,SOUTH,70.96,2026-02-02
M-01528,NORTH,398.21,2026-03-08
M-00559,WEST,14.94,2026-03-09
M-01848,SOUTH,83.6,2026-02-19
M-00382,WEST,20.37,2026-01-07
M-01420,SOUTH,18.0,2026-02-08
M-00017,NORTH,18.09,2026-02-20
M-01257,EAST,94.13,2026-03-14
M-00651,EAST,10.22,2026-03-11
M-01419,WEST,10.54,2026-03-18
M-01233,NORTH,13.84,2026-02-11
M-00864,WEST,8.33,2026-03-25
M-01722,WEST,99.86,2026-02-23
M-01149,SOUTH,12.95,2026-02-13
M-01233,NORTH,12.03,2026-01-04
M-00844,WEST,388.76,2026-02-21
M-00254,EAST,112.15,2026-03-15
M-01207,NORTH,82.88,2026-02-27
M-01488,NORTH,91.85,2026-03-27
M-00793,SOUTH,13.77,2026-03-03
M-01234,NORTH,73.38,2026-02-19
M-01420,SOUTH,16.91,2026-02-28
M-00704,WEST,18.58,2026-01-05
M-01409,SOUTH,80.91,2026-01-31
M-01955,NORTH,84.2,2026-01-18
M-01890,SOUTH,25.26,2026-01-28
M-00740,WEST,16.37,2026-03-09
M-00483,SOUTH,22.15,2026-01-28
M-01157,WEST,15.67,2026-03-07
M-01194,WEST,86.47,2026-02-02
M-01716,SOUTH,402.44,2026-02-28
M-01233,NORTH,13.97,2026-02-04
M-01103,SOUTH,12.82,2026-02-01
M-01195,SOUTH,87.05,2026-03-24
M-00785,NORTH,90.74,2026-03-11
M-00414,EAST,19.65,2026-02-10
M-00627,SOUTH,77.18,2026-01-18
M-01570,SOUTH,105.29,2026-03-22
M-01810,WEST,12.09,2026-02-11
M-01238,WEST,15.13,2026-01-23
M-01419,WEST,12.96,2026-03-25
M-00186,WEST,12.5,2026-03-15
M-00491,WEST,17.6,2026-02-19
M-01242,EAST,21.26,2026-03-18
M-00309,NORTH,17.33,2026-01-28
M-01474,WEST,22.17,2026-02-26
M-01064,NORTH,19.56,2026-03-21
M-00874,WEST,18.6,2026-02-08
M-00447,EAST,9.78,2026-02-10
M-00254,EAST,85.37,2026-01-31
M-01147,EAST,105.95,2026-01-30
M-00651,EAST,12.43,2026-03-04
M-01330,WEST,19.05,2026-02-27
M-00704,WEST,18.89,2026-03-25
M-00796,SOUTH,86.29,2026-03-16
M-01233,NORTH,7.65,2026-03-06
M-01126,SOUTH,14.78,2026-02-04
M-01238,WEST,21.79,2026-03-28
M-01485,EAST,20.47,2026-01-29
M-00615,SOUTH,94.51,2026-03-17
M-00271,NORTH,11.09,2026-01-25
M-00017,NORTH,18.3,2026-03-20
M-00109,EAST,18.39,2026-03-26
M-00382,WEST,20.08,2026-03-13
M-01373,WEST,17.15,2026-01-19
M-01848,SOUTH,72.76,2026-03-02
M-00982,NORTH,104.82,2026-02-17
M-00272,WEST,87.84,2026-03-26
M-00569,EAST,423.31,2026-02-16
M-01951,NORTH,22.24,2026-03-22
M-00874,WEST,13.95,2026-03-09
M-00939,WEST,20.29,2026-02-05
M-00125,SOUTH,13.16,2026-02-13
M-01195,SOUTH,82.57,2026-02-08
M-01444,WEST,16.58,2026-02-03
M-00272,WEST,85.53,2026-02-21
M-01848,SOUTH,70.16,2026-01-27
M-01716,SOUTH,449.87,2026-03-22
M-01205,EAST,78.55,2026-03-28
M-01037,SOUTH,87.02,2026-03-24
M-01955,NORTH,94.29,2026-01-10
M-00597,SOUTH,83.02,2026-01-10
M-00541,SOUTH,454.74,2026-03-07
M-00984,EAST,9.46,2026-02-17
M-01234,NORTH,107.82,2026-02-24
M-00740,WEST,15.23,2026-02-01
M-00271,NORTH,14.37,2026-02-27
M-00251,SOUTH,13.97,2026-02-03
M-00556,WEST,18.85,2026-01-04
M-00643,WEST,458.49,2026-01-24
M-00844,WEST,454.88,2026-02-26
M-00643,WEST,343.19,2026-01-03
M-01207,NORTH,92.89,2026-01-26
M-01188,SOUTH,17.49,2026-02-21
M-00864,WEST,12.73,2026-03-30
M-00685,EAST,71.6,2026-01-05
M-01488,NORTH,81.22,2026-03-31
M-01067,EAST,19.56,2026-01-24
M-00959,SOUTH,90.08,2026-01-26
M-01250,WEST,69.47,2026-02-04
M-00556,WEST,20.25,2026-03-25
M-00251,SOUTH,22.96,2026-03-20
M-01257,EAST,91.39,2026-02-26
M-01722,WEST,72.43,2026-03-06
M-01238,WEST,13.37,2026-01-13
M-00673,NORTH,19.75,2026-01-31
M-01488,NORTH,100.72,2026-02-09
M-00271,NORTH,18.47,2026-02-13
M-00827,EAST,16.84,2026-03-27
M-01242,EAST,22.07,2026-02-11
M-01958,NORTH,99.26,2026-02-22
M-00572,WEST,18.12,2026-01-03
M-01810,WEST,11.99,2026-03-06
M-01420,SOUTH,19.13,2026-03-28
M-01420,SOUTH,20.76,2026-01-27
M-01197,SOUTH,15.39,2026-03-07
M-01238,WEST,14.87,2026-02-10
M-01205,EAST,82.52,2026-02-06
M-00663,EAST,12.25,2026-02-03
M-00483,SOUTH,14.65,2026-01-04
M-00864,WEST,9.0,2026-02-17
M-00704,WEST,20.54,2026-01-19
M-00997,EAST,87.16,2026-01-04
M-00110,EAST,16.73,2026-01-18
M-01238,WEST,17.46,2026-02-22
M-00110,EAST,18.4,2026-01-30
M-00609,SOUTH,14.18,2026-01-26
M-00447,EAST,10.1,2026-03-20
M-00109,EAST,21.3,2026-03-03
M-00997,EAST,81.94,2026-02-27
M-01722,WEST,91.56,2026-02-04
M-00272,WEST,85.01,2026-01-03
M-01523,SOUTH,94.32,2026-03-18
M-01147,EAST,85.87,2026-03-21
M-00049,SOUTH,14.74,2026-01-01
M-00248,SOUTH,16.28,2026-01-17
M-01067,EAST,17.59,2026-02-26
M-00572,WEST,21.09,2026-01-31
M-00651,EAST,15.19,2026-02-12
M-01257,EAST,91.66,2026-01-09
M-00254,EAST,89.74,2026-02-07
M-00577,SOUTH,18.76,2026-02-03
M-01848,SOUTH,82.13,2026-01-20
M-00997,EAST,91.83,2026-01-30
M-01488,NORTH,75.81,2026-03-17
M-01238,WEST,12.61,2026-01-17
M-00935,NORTH,16.11,2026-01-02
M-01083,EAST,17.04,2026-02-14
M-01488,NORTH,105.45,2026-01-07
M-00869,NORTH,17.2,2026-01-19
M-01238,WEST,16.05,2026-02-25
M-00569,EAST,398.95,2026-02-01
M-01383,WEST,17.15,2026-03-24
M-00017,NORTH,15.89,2026-03-16
M-00534,SOUTH,475.69,2026-03-28
M-00162,SOUTH,13.43,2026-02-10
M-01103,SOUTH,18.14,2026-03-04
M-00483,SOUTH,18.33,2026-03-30
M-00476,EAST,22.61,2026-01-29
M-00643,WEST,461.95,2026-02-25
M-01064,NORTH,16.69,2026-03-16
M-00491,WEST,18.65,2026-03-24
M-00615,SOUTH,91.64,2026-03-12
M-01488,NORTH,76.57,2026-02-25
M-00998,NORTH,71.1,2026-03-12
M-00110,EAST,15.4,2026-03-07
M-01062,EAST,21.54,2026-03-10
M-00518,WEST,19.73,2026-01-10
M-01257,EAST,108.34,2026-02-13
M-00264,SOUTH,78.02,2026-03-22
M-01810,WEST,11.7,2026-02-22
M-01257,EAST,94.89,2026-02-02
M-01062,EAST,20.12,2026-03-18
M-00382,WEST,16.94,2026-03-07
M-01848,SOUTH,104.24,2026-02-04
M-00609,SOUTH,25.17,2026-02-26
M-01197,SOUTH,13.91,2026-01-22
M-01252,SOUTH,15.7,2026-03-25
M-01062,EAST,19.55,2026-03-05
M-01509,NORTH,12.32,2026-02-18
M-00572,WEST,20.27,2026-03-30
M-01722,WEST,70.34,2026-01-31
M-00643,WEST,420.14,2026-02-20
M-01064,NORTH,16.84,2026-01-05
M-00109,EAST,15.64,2026-01-28
M-00773,WEST,19.19,2026-01-22
M-01854,WEST,21.07,2026-03-07
M-00243,EAST,20.88,2026-01-14
M-01157,WEST,22.36,2026-02-12
M-00272,WEST,89.77,2026-01-06
M-01488,NORTH,81.01,2026-01-09
M-00518,WEST,17.95,2026-01-04
M-01103,SOUTH,19.71,2026-03-03
M-01723,SOUTH,76.93,2026-02-03
M-00864,WEST,10.1,2026-03-28
M-00785,NORTH,85.95,2026-01-08
M-00685,EAST,86.31,2026-01-16
M-01234,NORTH,75.72,2026-02-23
M-00793,SOUTH,8.59,2026-01-25
M-01330,WEST,18.26,2026-03-24
M-00916,WEST,70.16,2026-01-06
M-00874,WEST,20.05,2026-03-03
M-00556,WEST,24.0,2026-03-23
M-01197,SOUTH,11.79,2026-02-12
M-01207,NORTH,91.63,2026-03-26
M-00643,WEST,465.33,2026-03-29
M-00597,SOUTH,84.51,2026-01-03
M-00925,SOUTH,20.5,2026-02-03
M-01194,WEST,91.09,2026-03-10
M-01787,EAST,19.7,2026-03-13
M-01037,SOUTH,110.84,2026-03-22
M-00984,EAST,12.59,2026-03-05
M-01319,EAST,86.57,2026-03-21
M-00704,WEST,15.0,2026-02-28
M-00243,EAST,15.52,2026-03-24
M-01383,WEST,16.93,2026-03-30
M-01207,NORTH,78.99,2026-02-20
M-01783,SOUTH,14.26,2026-02-04
M-01509,NORTH,19.05,2026-01-05
M-01257,EAST,90.3,2026-02-10
M-01570,SOUTH,88.24,2026-01-23
M-01147,EAST,92.02,2026-03-05
M-00966,WEST,18.61,2026-03-19
M-01485,EAST,18.82,2026-03-06
M-01207,NORTH,88.4,2026-03-03
M-00109,EAST,21.72,2026-01-12
M-01523,SOUTH,113.37,2026-03-30
M-01195,SOUTH,80.54,2026-03-08
M-00254,EAST,81.3,2026-03-29
M-01723,SOUTH,102.61,2026-02-17
M-00062,SOUTH,56.04,2026-02-02
M-01420,SOUTH,16.88,2026-02-12
M-00125,SOUTH,9.97,2026-03-24
M-00541,SOUTH,390.56,2026-01-11
M-00079,NORTH,14.46,2026-03-03
M-01126,SOUTH,13.68,2026-03-22
M-00925,SOUTH,19.64,2026-03-22
M-01188,SOUTH,19.63,2026-03-21
M-00264,SOUTH,93.24,2026-03-21
M-00685,EAST,77.16,2026-02-24
M-00079,NORTH,10.91,2026-02-21
M-01234,NORTH,88.31,2026-02-21
M-00928,WEST,21.27,2026-02-23
M-00627,SOUTH,86.38,2026-01-28
M-00844,WEST,441.8,2026-03-19
M-00447,EAST,9.59,2026-01-01
M-01319,EAST,81.36,2026-03-06
M-01848,SOUTH,71.68,2026-02-26
M-01570,SOUTH,98.32,2026-01-14
M-01570,SOUTH,84.0,2026-02-08
M-00597,SOUTH,83.34,2026-02-08
M-00864,WEST,11.4,2026-01-05
M-00447,EAST,13.93,2026-01-20
M-01597,WEST,18.6,2026-01-20
M-00740,WEST,15.72,2026-02-20
M-00131,NORTH,16.91,2026-02-23
M-00017,NORTH,18.51,2026-01-05
M-00556,WEST,21.22,2026-01-17
M-00773,WEST,17.6,2026-02-16
M-01319,EAST,80.98,2026-03-28
M-00541,SOUTH,349.08,2026-02-03
M-00939,WEST,17.27,2026-02-06
M-01252,SOUTH,16.93,2026-02-18
M-00959,SOUTH,91.2,2026-01-19
M-00162,SOUTH,14.46,2026-03-08
M-00131,NORTH,16.39,2026-03-08
M-01197,SOUTH,9.65,2026-01-09
M-01064,NORTH,19.02,2026-03-13
M-01409,SOUTH,86.49,2026-02-03
M-01810,WEST,12.75,2026-02-16
M-01409,SOUTH,72.62,2026-03-22
M-00773,WEST,18.78,2026-02-02
M-01149,SOUTH,18.17,2026-02-27
M-00997,EAST,67.24,2026-03-13
M-00264,SOUTH,108.55,2026-03-29
M-01787,EAST,16.67,2026-01-04
M-00673,NORTH,22.6,2026-03-01
M-01848,SOUTH,83.4,2026-01-13
M-00491,WEST,14.43,2026-03-14
M-00017,NORTH,11.13,2026-02-03
M-00984,EAST,12.04,2026-02-28
M-01064,NORTH,18.07,2026-02-27
M-00956,SOUTH,18.8,2026-01-13
M-00966,WEST,16.53,2026-03-23
M-01062,EAST,21.03,2026-02-03
M-00125,SOUTH,11.91,2026-01-03
M-01419,WEST,15.66,2026-02-12
M-00827,EAST,19.25,2026-02-08
M-00382,WEST,15.71,2026-01-26
M-01419,WEST,10.17,2026-02-24
M-01810,WEST,11.15,2026-01-24
M-00643,WEST,615.17,2026-03-26
M-01618,NORTH,11.01,2026-01-07
M-01257,EAST,76.4,2026-02-20
M-01810,WEST,15.04,2026-03-03
M-00243,EAST,12.76,2026-01-29
M-00569,EAST,372.46,2026-03-15
M-01205,EAST,83.22,2026-03-15
M-00998,NORTH,112.64,2026-03-01
M-00673,NORTH,20.82,2026-02-07
M-00801,WEST,18.64,2026-03-06
M-00243,EAST,14.39,2026-03-25
M-01528,NORTH,472.31,2026-01-18
M-01695,EAST,67.7,2026-01-28
M-01723,SOUTH,79.1,2026-03-24
M-01528,NORTH,462.65,2026-01-10
M-01188,SOUTH,23.42,2026-03-18
M-01951,NORTH,14.99,2026-02-27
M-00504,WEST,15.3,2026-02-16
M-00079,NORTH,12.33,2026-02-28
M-01147,EAST,83.77,2026-02-11
M-00609,SOUTH,17.85,2026-02-14
M-01716,SOUTH,478.8,2026-03-31
M-00928,WEST,25.16,2026-01-29
M-01528,NORTH,507.62,2026-03-28
M-00568,EAST,18.79,2026-02-07
M-00447,EAST,14.75,2026-03-01
M-01723,SOUTH,83.35,2026-01-15
M-00704,WEST,17.42,2026-01-14
M-00609,SOUTH,18.55,2026-01-14
M-01597,WEST,19.22,2026-01-24
M-01188,SOUTH,19.53,2026-02-01
M-00162,SOUTH,11.32,2026-02-23
M-01345,NORTH,18.59,2026-01-28
M-01955,NORTH,67.39,2026-03-19
M-00740,WEST,18.35,2026-03-03
M-00956,SOUTH,15.49,2026-03-23
M-00382,WEST,15.21,2026-03-19
M-00264,SOUTH,72.44,2026-01-05
M-01787,EAST,16.37,2026-03-18
M-00109,EAST,18.85,2026-01-23
M-00651,EAST,12.3,2026-03-03
M-00874,WEST,17.36,2026-02-17
M-00264,SOUTH,100.13,2026-01-31
M-00186,WEST,9.56,2026-01-19
M-00309,NORTH,17.27,2026-01-19
M-00131,NORTH,19.22,2026-03-31
M-00609,SOUTH,20.62,2026-01-18
M-00686,NORTH,101.51,2026-01-28
M-01238,WEST,21.58,2026-01-30
M-01250,WEST,92.27,2026-02-19
M-01207,NORTH,100.56,2026-02-17
M-01528,NORTH,414.29,2026-03-06
M-01409,SOUTH,89.15,2026-01-18
M-00864,WEST,13.79,2026-01-29
M-00309,NORTH,21.52,2026-03-31
M-01062,EAST,17.02,2026-01-07
