meter_id,region,daily_kw,date
M-00638,EAST,334.85,2026-01-23
M-01112,EAST,402.24,2026-01-23
M-00559,WEST,18.35,2026-01-23
M-00636,NORTH,15.14,2026-01-23
M-01570,SOUTH,68.62,2026-01-23
M-01018,WEST,16.47,2026-01-23
M-01461,NORTH,72.98,2026-01-23
M-00091,NORTH,83.31,2026-01-23
M-01647,SOUTH,441.56,2026-01-23
M-01910,WEST,19.23,2026-01-23
M-00306,SOUTH,80.74,2026-01-23
M-01093,WEST,371.1,2026-01-23
M-01108,NORTH,15.83,2026-01-23
M-01218,WEST,18.93,2026-01-23
M-01790,NORTH,18.48,2026-01-23
M-00904,WEST,11.42,2026-01-23
M-01073,EAST,17.74,2026-01-24
M-01583,SOUTH,15.24,2026-01-24
M-00941,WEST,17.09,2026-01-24
M-00238,SOUTH,78.34,2026-01-24
M-00406,NORTH,22.18,2026-01-24
M-01637,EAST,12.44,2026-01-24
M-00421,NORTH,407.42,2026-01-24
M-00954,NORTH,85.23,2026-01-24
M-01221,WEST,18.72,2026-01-24
M-01684,SOUTH,80.88,2026-01-24
M-01091,EAST,64.43,2026-01-24
M-01922,WEST,69.73,2026-01-24
M-00359,WEST,20.24,2026-01-24
M-00909,NORTH,10.92,2026-01-24
M-00991,WEST,15.42,2026-01-24
M-01771,SOUTH,20.99,2026-01-24
M-01058,NORTH,23.45,2026-01-24
M-01737,EAST,21.48,2026-01-24
M-01053,NORTH,17.76,2026-01-24
M-00653,EAST,16.53,2026-01-24
M-01850,SOUTH,100.84,2026-01-24
M-00323,WEST,20.84,2026-01-24
M-00241,SOUTH,20.99,2026-01-24
M-01835,WEST,16.66,2026-01-24
M-01540,WEST,21.14,2026-01-24
M-01790,NORTH,12.19,2026-01-24
M-00052,EAST,19.87,2026-01-24
M-00794,SOUTH,17.14,2026-01-24
M-01593,EAST,19.49,2026-01-24
M-00200,SOUTH,16.68,2026-01-24
M-00767,WEST,15.15,2026-01-25
M-00529,EAST,7.78,2026-01-25
M-01218,WEST,22.61,2026-01-25
M-01822,EAST,9.09,2026-01-25
M-00874,WEST,15.21,2026-01-25
M-01455,NORTH,21.25,2026-01-25
M-00411,SOUTH,18.24,2026-01-25
M-01941,WEST,82.63,2026-01-25
M-00475,WEST,504.1,2026-01-25
M-01684,SOUTH,81.4,2026-01-25
M-00241,SOUTH,20.16,2026-01-25
M-00671,WEST,14.66,2026-01-25
M-01871,NORTH,21.85,2026-01-25
M-00443,EAST,16.5,2026-01-25
M-01025,SOUTH,18.48,2026-01-25
M-01589,NORTH,75.84,2026-01-25
M-01462,WEST,15.8,2026-01-25
M-00561,NORTH,17.24,2026-01-25
M-00654,EAST,20.48,2026-01-25
M-00421,NORTH,404.57,2026-01-25
M-00803,WEST,12.35,2026-01-25
M-01454,SOUTH,78.99,2026-01-25
M-00556,WEST,21.57,2026-01-25
M-01256,NORTH,14.04,2026-01-25
M-01309,SOUTH,63.62,2026-01-25
M-01076,WEST,21.82,2026-01-25
M-00179,WEST,12.16,2026-01-25
M-00104,EAST,106.94,2026-01-25
M-00964,WEST,17.96,2026-01-25
M-01112,EAST,447.38,2026-01-25
M-00295,WEST,16.46,2026-01-26
M-01684,SOUTH,64.66,2026-01-26
M-01910,WEST,16.91,2026-01-26
M-00636,NORTH,16.66,2026-01-26
M-01637,EAST,14.38,2026-01-26
M-00561,NORTH,19.35,2026-01-26
M-01263,EAST,19.8,2026-01-26
M-00179,WEST,18.03,2026-01-26
M-01675,EAST,79.29,2026-01-26
M-00654,EAST,21.32,2026-01-26
M-01603,WEST,92.41,2026-01-26
M-01462,WEST,19.31,2026-01-26
M-01797,NORTH,16.95,2026-01-26
M-00556,WEST,13.51,2026-01-26
M-00424,EAST,17.16,2026-01-26
M-01583,SOUTH,11.23,2026-01-26
M-00095,EAST,10.46,2026-01-26
M-00241,SOUTH,16.45,2026-01-26
M-01948,WEST,20.75,2026-01-26
M-01835,WEST,16.9,2026-01-26
M-00191,SOUTH,19.01,2026-01-26
M-01484,NORTH,80.13,2026-01-26
M-01647,SOUTH,459.07,2026-01-26
M-00557,WEST,100.16,2026-01-26
M-01527,NORTH,395.99,2026-01-26
M-01375,SOUTH,19.94,2026-01-26
M-01826,SOUTH,20.23,2026-01-26
M-00267,NORTH,91.17,2026-01-26
M-00957,WEST,15.94,2026-01-26
M-01276,WEST,19.63,2026-01-26
M-00786,NORTH,18.91,2026-01-27
M-01576,NORTH,11.87,2026-01-27
M-01219,NORTH,19.47,2026-01-27
M-00529,EAST,10.14,2026-01-27
M-00965,WEST,86.37,2026-01-27
M-00406,NORTH,19.8,2026-01-27
M-01290,SOUTH,107.03,2026-01-27
M-00914,SOUTH,77.23,2026-01-27
M-01786,EAST,17.55,2026-01-27
M-00762,SOUTH,22.45,2026-01-27
M-01053,NORTH,15.88,2026-01-27
M-01501,WEST,19.94,2026-01-27
M-00075,WEST,18.51,2026-01-27
M-01665,WEST,19.81,2026-01-27
M-01854,WEST,19.95,2026-01-27
M-01757,NORTH,329.32,2026-01-27
M-00567,NORTH,87.99,2026-01-27
M-01414,NORTH,92.47,2026-01-27
M-00559,WEST,18.17,2026-01-27
M-01221,WEST,17.37,2026-01-27
M-01484,NORTH,94.24,2026-01-27
M-00909,NORTH,11.8,2026-01-27
M-00475,WEST,374.64,2026-01-27
M-01554,EAST,18.62,2026-01-27
M-00934,EAST,14.62,2026-01-27
M-00217,SOUTH,16.06,2026-01-27
M-00230,SOUTH,97.31,2026-01-27
M-00798,WEST,92.36,2026-01-27
M-00146,SOUTH,23.05,2026-01-27
M-00323,WEST,12.72,2026-01-27
M-00587,NORTH,17.32,2026-01-28
M-00954,NORTH,79.02,2026-01-28
M-01589,NORTH,87.88,2026-01-28
M-01431,WEST,82.68,2026-01-28
M-00658,EAST,18.71,2026-01-28
M-01884,SOUTH,19.49,2026-01-28
M-00241,SOUTH,15.54,2026-01-28
M-01455,NORTH,18.11,2026-01-28
M-01444,WEST,16.85,2026-01-28
M-00421,NORTH,425.44,2026-01-28
M-00178,WEST,81.64,2026-01-28
M-01699,NORTH,15.21,2026-01-28
M-00965,WEST,84.28,2026-01-28
M-00065,EAST,20.34,2026-01-28
M-00645,WEST,21.15,2026-01-28
M-00095,EAST,11.72,2026-01-28
M-01684,SOUTH,95.21,2026-01-28
M-00424,EAST,17.63,2026-01-28
M-01527,NORTH,377.22,2026-01-28
M-01214,WEST,13.47,2026-01-28
M-01995,EAST,93.16,2026-01-28
M-01221,WEST,16.79,2026-01-28
M-01445,EAST,13.97,2026-01-28
M-01170,EAST,12.58,2026-01-28
M-00272,WEST,71.44,2026-01-28
M-01647,SOUTH,412.83,2026-01-28
M-01414,NORTH,95.61,2026-01-28
M-00430,NORTH,21.8,2026-01-28
M-00091,NORTH,53.83,2026-01-28
M-00745,SOUTH,18.36,2026-01-28
M-00965,WEST,106.36,2026-01-29
M-01658,SOUTH,21.01,2026-01-29
M-00729,EAST,18.69,2026-01-29
M-00561,NORTH,19.49,2026-01-29
M-00645,WEST,15.85,2026-01-29
M-01892,WEST,17.88,2026-01-29
M-00909,NORTH,13.85,2026-01-29
M-01835,WEST,15.73,2026-01-29
M-01786,EAST,11.76,2026-01-29
M-00390,WEST,67.94,2026-01-29
M-01540,WEST,14.54,2026-01-29
M-00424,EAST,17.43,2026-01-29
M-01484,NORTH,80.59,2026-01-29
M-01637,EAST,18.54,2026-01-29
M-01644,SOUTH,18.46,2026-01-29
M-00210,WEST,65.96,2026-01-29
M-00323,WEST,18.47,2026-01-29
M-00359,WEST,17.6,2026-01-29
M-00290,WEST,10.86,2026-01-29
M-00632,EAST,9.53,2026-01-29
M-00235,EAST,71.6,2026-01-29
M-00640,NORTH,20.23,2026-01-29
M-01850,SOUTH,108.15,2026-01-29
M-00653,EAST,16.45,2026-01-29
M-01147,EAST,87.98,2026-01-29
M-01884,SOUTH,18.91,2026-01-29
M-01076,WEST,19.92,2026-01-29
M-00190,WEST,14.54,2026-01-29
M-00767,WEST,11.55,2026-01-29
M-01350,WEST,13.28,2026-01-29
M-01444,WEST,19.83,2026-01-30
M-01658,SOUTH,18.24,2026-01-30
M-01170,EAST,15.91,2026-01-30
M-01822,EAST,13.18,2026-01-30
M-01445,EAST,9.31,2026-01-30
M-01374,EAST,59.7,2026-01-30
M-01433,NORTH,19.29,2026-01-30
M-01963,SOUTH,13.25,2026-01-30
M-00957,WEST,19.39,2026-01-30
M-01320,SOUTH,13.82,2026-01-30
M-00475,WEST,540.14,2026-01-30
M-00217,SOUTH,15.24,2026-01-30
M-00077,NORTH,15.97,2026-01-30
M-01589,NORTH,77.72,2026-01-30
M-01757,NORTH,469.63,2026-01-30
M-01675,EAST,91.93,2026-01-30
M-01070,NORTH,18.91,2026-01-30
M-00683,WEST,485.05,2026-01-30
M-01454,SOUTH,77.31,2026-01-30
M-00178,WEST,91.52,2026-01-30
M-00267,NORTH,80.52,2026-01-30
M-01826,SOUTH,17.31,2026-01-30
M-00430,NORTH,15.71,2026-01-30
M-00926,WEST,90.72,2026-01-30
M-00567,NORTH,92.01,2026-01-30
M-00421,NORTH,501.91,2026-01-30
M-00316,WEST,20.7,2026-01-30
M-01922,WEST,93.44,2026-01-30
M-00954,NORTH,103.88,2026-01-30
M-00762,SOUTH,17.32,2026-01-30
M-00406,NORTH,20.22,2026-01-31
M-00954,NORTH,93.39,2026-01-31
M-01431,WEST,100.54,2026-01-31
M-01037,SOUTH,95.49,2026-01-31
M-00290,WEST,10.75,2026-01-31
M-00146,SOUTH,17.14,2026-01-31
M-01263,EAST,17.97,2026-01-31
M-00745,SOUTH,19.11,2026-01-31
M-01764,SOUTH,16.67,2026-01-31
M-00487,WEST,17.97,2026-01-31
M-00009,SOUTH,80.77,2026-01-31
M-00210,WEST,78.18,2026-01-31
M-00323,WEST,19.11,2026-01-31
M-01797,NORTH,20.46,2026-01-31
M-00718,SOUTH,22.79,2026-01-31
M-01910,WEST,20.76,2026-01-31
M-00909,NORTH,11.29,2026-01-31
M-01608,SOUTH,21.43,2026-01-31
M-01870,NORTH,14.14,2026-01-31
M-00200,SOUTH,19.12,2026-01-31
M-01386,WEST,384.78,2026-01-31
M-00351,WEST,11.01,2026-01-31
M-00559,WEST,23.35,2026-01-31
M-00637,SOUTH,16.86,2026-01-31
M-00217,SOUTH,18.66,2026-01-31
M-01757,NORTH,457.21,2026-01-31
M-00060,WEST,17.93,2026-01-31
M-01018,WEST,14.33,2026-01-31
M-01445,EAST,12.59,2026-01-31
M-01176,SOUTH,80.64,2026-01-31
