meter_id,region,daily_kw,date
M-00708,SOUTH,15.45,2026-02-03
M-00426,NORTH,480.2,2026-02-24
M-00598,EAST,17.75,2026-02-25
M-00646,WEST,17.7,2026-02-15
M-01280,WEST,17.41,2026-02-19
M-00342,EAST,10.86,2026-02-20
M-01567,WEST,95.88,2026-02-01
M-01539,EAST,15.06,2026-02-10
M-00481,NORTH,16.91,2026-02-13
M-01887,EAST,478.28,2026-02-18
M-01741,WEST,13.81,2026-02-04
M-00199,NORTH,19.66,2026-02-13
M-01169,EAST,26.24,2026-02-10
M-00366,NORTH,20.53,2026-02-28
M-01505,EAST,21.94,2026-02-13
M-01127,SOUTH,16.87,2026-02-14
M-01845,NORTH,19.52,2026-02-20
M-00572,WEST,18.49,2026-02-11
M-01361,NORTH,331.86,2026-02-22
M-01967,WEST,424.06,2026-02-21
M-01097,NORTH,10.43,2026-02-18
M-00804,WEST,13.33,2026-02-08
M-00951,EAST,362.99,2026-02-10
M-01692,WEST,490.67,2026-02-15
M-00820,WEST,106.62,2026-02-10
M-00007,WEST,20.2,2026-02-18
M-01344,NORTH,13.98,2026-02-06
M-01400,WEST,71.21,2026-02-04
M-01996,EAST,97.41,2026-02-14
M-00841,NORTH,15.55,2026-02-07
M-00284,NORTH,353.85,2026-02-20
M-01270,NORTH,21.65,2026-02-17
M-01500,SOUTH,17.97,2026-02-14
M-01937,EAST,17.07,2026-02-01
M-01166,WEST,93.62,2026-02-21
M-00967,NORTH,95.31,2026-02-22
M-01522,EAST,19.4,2026-02-20
M-01810,WEST,10.71,2026-02-26
M-01769,EAST,10.12,2026-02-07
M-01742,NORTH,13.82,2026-02-06
M-00491,WEST,19.13,2026-02-06
M-00968,EAST,20.1,2026-02-23
M-00601,WEST,79.66,2026-02-03
M-01832,NORTH,88.78,2026-02-01
M-00502,EAST,13.93,2026-02-22
M-01236,WEST,107.71,2026-02-15
M-01993,EAST,17.69,2026-02-15
M-01025,SOUTH,20.81,2026-02-21
M-00679,SOUTH,20.36,2026-02-28
M-01885,EAST,18.14,2026-02-06
M-00144,SOUTH,22.32,2026-02-01
M-01534,NORTH,16.86,2026-02-02
M-01065,EAST,15.49,2026-02-16
M-01766,NORTH,20.54,2026-02-13
M-00533,WEST,19.2,2026-02-23
M-01101,WEST,17.21,2026-02-04
M-01094,EAST,14.39,2026-02-23
M-00049,SOUTH,13.69,2026-02-15
M-00600,WEST,12.35,2026-02-26
M-00816,EAST,94.58,2026-02-27
M-00745,SOUTH,13.85,2026-02-13
M-01468,WEST,16.0,2026-02-17
M-01613,SOUTH,75.03,2026-02-04
M-00213,EAST,20.6,2026-02-05
M-01188,SOUTH,14.27,2026-02-25
M-01622,NORTH,17.55,2026-02-04
M-01345,NORTH,15.46,2026-02-11
M-00291,WEST,87.47,2026-02-08
M-00199,NORTH,16.22,2026-02-11
M-01315,NORTH,23.17,2026-02-23
M-01007,SOUTH,20.6,2026-02-25
M-00502,EAST,11.91,2026-02-25
M-00911,NORTH,472.6,2026-02-11
M-01613,SOUTH,79.85,2026-02-15
M-01218,WEST,14.67,2026-02-02
M-01560,NORTH,19.33,2026-02-05
M-00453,EAST,93.43,2026-02-12
M-01155,EAST,11.65,2026-02-12
M-01467,NORTH,15.75,2026-02-06
M-01163,EAST,16.56,2026-02-21
M-01379,SOUTH,14.68,2026-02-10
M-00317,EAST,431.23,2026-02-24
M-01245,NORTH,11.11,2026-02-10
M-01760,EAST,84.58,2026-02-13
M-01743,SOUTH,19.94,2026-02-07
M-01195,SOUTH,86.18,2026-02-10
M-00746,WEST,18.34,2026-02-24
M-01042,EAST,13.49,2026-02-24
M-00977,NORTH,15.63,2026-02-20
M-01844,WEST,21.82,2026-02-06
M-01203,SOUTH,17.33,2026-02-28
M-01027,WEST,15.4,2026-02-11
M-01897,SOUTH,411.03,2026-02-16
M-01328,WEST,20.13,2026-02-06
M-00992,EAST,74.39,2026-02-13
M-00030,EAST,20.34,2026-02-22
M-00634,SOUTH,81.18,2026-02-07
M-00460,EAST,81.09,2026-02-05
M-01617,NORTH,22.61,2026-02-04
M-01332,SOUTH,16.14,2026-02-07
M-01870,NORTH,20.35,2026-02-21
M-01857,EAST,98.21,2026-02-01
M-01604,NORTH,13.59,2026-02-26
M-01074,SOUTH,11.91,2026-02-08
M-00068,WEST,15.44,2026-02-13
M-01283,SOUTH,491.59,2026-02-04
M-00556,WEST,17.05,2026-02-18
M-01970,SOUTH,94.03,2026-02-18
M-00163,NORTH,15.25,2026-02-26
M-00115,SOUTH,76.21,2026-02-15
M-00525,WEST,17.17,2026-02-26
M-01515,SOUTH,78.16,2026-02-06
M-00502,EAST,9.57,2026-02-08
M-01413,SOUTH,11.5,2026-02-23
M-01248,EAST,86.0,2026-02-09
M-01131,WEST,19.47,2026-02-09
M-01702,NORTH,18.95,2026-02-03
M-01856,NORTH,80.53,2026-02-05
M-00467,SOUTH,17.86,2026-02-08
M-01200,WEST,15.37,2026-02-25
M-01100,NORTH,16.53,2026-02-26
M-00105,NORTH,86.24,2026-02-11
M-00980,WEST,16.98,2026-02-04
M-00906,WEST,16.78,2026-02-03
M-01208,SOUTH,18.19,2026-02-07
M-01226,EAST,11.92,2026-02-16
M-00881,EAST,18.36,2026-02-28
M-01854,WEST,17.45,2026-02-04
M-01317,WEST,15.13,2026-02-07
M-01207,NORTH,70.84,2026-02-26
M-00002,SOUTH,14.6,2026-02-09
M-01546,EAST,361.0,2026-02-14
M-00362,EAST,76.17,2026-02-11
M-01039,SOUTH,11.39,2026-02-16
M-00614,EAST,406.19,2026-02-09
M-01777,EAST,420.31,2026-02-18
M-01150,NORTH,95.23,2026-02-17
M-00633,EAST,258.88,2026-02-21
M-01937,EAST,20.73,2026-02-06
M-00999,EAST,348.16,2026-02-01
M-00964,WEST,24.63,2026-02-16
M-00335,NORTH,481.4,2026-02-06
M-00624,SOUTH,12.77,2026-02-04
M-01896,SOUTH,67.97,2026-02-28
M-01104,EAST,12.9,2026-02-27
M-00375,NORTH,18.82,2026-02-07
M-00437,EAST,314.86,2026-02-10
M-01028,SOUTH,11.06,2026-02-10
M-00211,EAST,21.0,2026-02-22
M-00615,SOUTH,89.7,2026-02-20
M-00664,WEST,103.45,2026-02-06
M-00394,NORTH,78.78,2026-02-25
M-00324,WEST,19.01,2026-02-20
M-01357,EAST,16.51,2026-02-06
M-00971,NORTH,20.89,2026-02-21
M-01220,SOUTH,14.23,2026-02-26
M-00469,EAST,20.17,2026-02-09
M-00967,NORTH,91.21,2026-02-28
M-00628,WEST,15.76,2026-02-11
M-01489,NORTH,90.3,2026-02-12
M-00631,EAST,10.62,2026-02-14
M-01154,EAST,12.02,2026-02-13
M-01926,NORTH,83.64,2026-02-13
M-00114,SOUTH,71.02,2026-02-14
M-01997,SOUTH,103.35,2026-02-15
M-01571,EAST,22.18,2026-02-09
M-00428,SOUTH,18.51,2026-02-22
M-01468,WEST,17.27,2026-02-09
M-00660,WEST,478.53,2026-02-14
M-01620,WEST,16.42,2026-02-13
M-00409,NORTH,21.08,2026-02-26
M-00441,SOUTH,12.68,2026-02-20
M-00219,NORTH,84.54,2026-02-03
M-00498,NORTH,16.59,2026-02-06
M-01478,SOUTH,484.07,2026-02-19
M-00963,SOUTH,18.52,2026-02-02
M-01966,WEST,358.56,2026-02-23
M-00998,NORTH,81.72,2026-02-08
M-00769,WEST,21.62,2026-02-02
M-00208,SOUTH,16.61,2026-02-02
M-00757,SOUTH,77.12,2026-02-15
M-01892,WEST,19.11,2026-02-10
M-01536,SOUTH,89.4,2026-02-03
M-00665,WEST,17.45,2026-02-25
M-01790,NORTH,13.0,2026-02-05
M-01208,SOUTH,14.9,2026-02-10
M-00898,NORTH,10.96,2026-02-08
M-00672,EAST,331.31,2026-02-19
M-01141,EAST,16.85,2026-02-17
M-01674,SOUTH,17.45,2026-02-10
M-01577,NORTH,387.81,2026-02-03
M-01784,WEST,16.61,2026-02-26
M-01961,NORTH,13.8,2026-02-28
M-00740,WEST,12.71,2026-02-25
M-00378,NORTH,19.87,2026-02-11
M-00960,EAST,15.64,2026-02-08
M-01388,EAST,18.59,2026-02-23
M-00531,EAST,61.44,2026-02-09
M-00288,EAST,67.05,2026-02-04
M-01316,WEST,13.61,2026-02-14
M-01635,NORTH,20.16,2026-02-02
M-01704,WEST,25.58,2026-02-17
M-00765,EAST,490.43,2026-02-01
M-01159,SOUTH,117.31,2026-02-14
M-01789,SOUTH,415.64,2026-02-26
M-00670,EAST,74.92,2026-02-26
M-00684,EAST,82.49,2026-02-21
M-00138,EAST,12.7,2026-02-24
M-01144,NORTH,18.54,2026-02-25
M-00231,WEST,19.77,2026-02-18
M-01744,WEST,20.72,2026-02-03
M-01176,SOUTH,54.08,2026-02-15
M-01540,WEST,12.58,2026-02-03
M-01572,EAST,10.68,2026-02-22
M-00925,SOUTH,18.91,2026-02-24
M-00312,WEST,400.69,2026-02-21
M-01179,SOUTH,92.06,2026-02-11
M-00930,SOUTH,18.86,2026-02-17
M-01943,NORTH,64.49,2026-02-14
M-01822,EAST,10.78,2026-02-01
M-01278,EAST,91.17,2026-02-27
M-00799,WEST,20.38,2026-02-01
M-00309,NORTH,18.13,2026-02-09
M-01753,EAST,14.02,2026-02-08
M-01091,EAST,73.98,2026-02-15
M-01339,EAST,19.54,2026-02-22
M-01896,SOUTH,107.53,2026-02-12
M-01830,WEST,444.36,2026-02-23
M-01584,WEST,16.85,2026-02-05
M-00423,EAST,18.26,2026-02-10
M-01233,NORTH,12.38,2026-02-28
M-00081,WEST,19.74,2026-02-25
M-00142,WEST,93.47,2026-02-11
M-01783,SOUTH,21.56,2026-02-11
M-00414,EAST,16.28,2026-02-10
M-00335,NORTH,465.81,2026-02-14
M-01884,SOUTH,17.89,2026-02-07
M-01582,NORTH,110.75,2026-02-12
M-01935,WEST,18.94,2026-02-15
M-00253,SOUTH,18.58,2026-02-27
M-01777,EAST,415.41,2026-02-24
M-01750,SOUTH,18.22,2026-02-24
M-00899,WEST,439.34,2026-02-13
M-00407,SOUTH,18.47,2026-02-07
M-00256,EAST,14.42,2026-02-03
M-01986,EAST,68.26,2026-02-06
M-01058,NORTH,17.85,2026-02-04
M-00334,EAST,92.6,2026-02-25
M-01517,NORTH,24.21,2026-02-20
M-00734,SOUTH,20.8,2026-02-24
M-00431,EAST,17.92,2026-02-03
M-01638,NORTH,78.77,2026-02-17
M-00230,SOUTH,92.55,2026-02-15
M-00034,EAST,75.3,2026-02-01
M-01970,SOUTH,94.11,2026-02-28
M-00205,SOUTH,77.98,2026-02-12
M-00134,SOUTH,19.79,2026-02-14
M-01938,SOUTH,79.68,2026-02-28
M-01437,EAST,16.41,2026-02-03
M-01333,NORTH,20.04,2026-02-21
M-00033,SOUTH,60.79,2026-02-09
M-01495,NORTH,18.66,2026-02-21
M-01736,NORTH,17.51,2026-02-08
M-00364,EAST,100.39,2026-02-19
M-00288,EAST,85.9,2026-02-23
M-00963,SOUTH,21.53,2026-02-25
M-00430,NORTH,18.88,2026-02-28
M-01516,EAST,11.33,2026-02-22
M-01687,WEST,102.03,2026-02-06
M-00859,WEST,19.49,2026-02-06
M-00311,EAST,20.91,2026-02-24
M-01658,SOUTH,16.74,2026-02-26
M-01895,EAST,15.76,2026-02-04
M-01611,EAST,93.46,2026-02-06
M-00827,EAST,18.34,2026-02-21
M-00765,EAST,414.72,2026-02-27
M-01605,NORTH,475.19,2026-02-01
M-00680,EAST,18.55,2026-02-01
M-01786,EAST,17.54,2026-02-05
M-01872,EAST,20.52,2026-02-14
M-01226,EAST,12.5,2026-02-24
M-01076,WEST,18.26,2026-02-06
M-01838,WEST,18.39,2026-02-08
M-00189,EAST,91.21,2026-02-14
M-00975,SOUTH,17.9,2026-02-15
M-00851,NORTH,96.02,2026-02-28
M-01755,NORTH,16.26,2026-02-20
M-01658,SOUTH,21.07,2026-02-21
M-01843,NORTH,18.01,2026-02-09
M-00263,NORTH,78.25,2026-02-11
M-01257,EAST,74.88,2026-02-22
M-01468,WEST,13.56,2026-02-04
M-01745,SOUTH,18.62,2026-02-19
M-00402,SOUTH,12.18,2026-02-05
M-01930,EAST,91.6,2026-02-05
M-00462,NORTH,19.05,2026-02-22
M-00828,WEST,12.4,2026-02-10
M-01817,WEST,13.02,2026-02-20
M-00379,WEST,19.19,2026-02-24
M-01351,WEST,14.54,2026-02-10
M-01369,SOUTH,24.42,2026-02-19
M-01065,EAST,13.05,2026-02-17
M-01557,EAST,72.68,2026-02-05
M-00672,EAST,395.08,2026-02-14
M-01509,NORTH,19.07,2026-02-28
M-00071,WEST,471.6,2026-02-24
M-00099,NORTH,16.52,2026-02-26
M-00406,NORTH,21.82,2026-02-06
M-01711,EAST,428.03,2026-02-26
M-00488,WEST,83.44,2026-02-06
M-00985,EAST,86.18,2026-02-16
M-01757,NORTH,468.47,2026-02-12
M-01989,EAST,537.54,2026-02-19
M-00831,WEST,20.96,2026-02-15
M-00539,SOUTH,17.86,2026-02-18
M-00901,SOUTH,17.88,2026-02-04
M-01054,SOUTH,14.06,2026-02-11
M-00691,NORTH,17.84,2026-02-06
M-00999,EAST,534.21,2026-02-25
M-01125,NORTH,15.92,2026-02-15
M-00702,SOUTH,9.71,2026-02-25
M-01064,NORTH,20.38,2026-02-09
M-01316,WEST,18.99,2026-02-01
M-01976,WEST,19.36,2026-02-18
M-00937,SOUTH,19.38,2026-02-27
M-00228,EAST,15.85,2026-02-04
M-01789,SOUTH,403.55,2026-02-12
M-00629,NORTH,252.81,2026-02-15
M-00170,NORTH,21.04,2026-02-28
M-01991,NORTH,94.7,2026-02-17
M-01814,SOUTH,106.53,2026-02-17
M-00400,WEST,19.02,2026-02-05
M-00035,WEST,16.39,2026-02-07
M-01503,EAST,15.78,2026-02-24
M-00311,EAST,20.91,2026-02-19
M-01762,WEST,62.4,2026-02-17
M-00743,EAST,81.41,2026-02-18
M-00472,WEST,99.83,2026-02-23
M-00767,WEST,16.92,2026-02-06
M-00206,NORTH,94.14,2026-02-22
M-01267,SOUTH,497.1,2026-02-08
M-01727,EAST,17.29,2026-02-25
M-01957,SOUTH,14.71,2026-02-20
M-00869,NORTH,18.25,2026-02-28
M-01985,EAST,18.82,2026-02-13
M-00608,EAST,112.7,2026-02-13
M-01831,NORTH,65.12,2026-02-16
M-00959,SOUTH,104.73,2026-02-11
M-00001,NORTH,22.81,2026-02-03
M-00515,NORTH,74.65,2026-02-23
M-01891,WEST,81.22,2026-02-24
M-01256,NORTH,18.91,2026-02-20
M-00841,NORTH,17.76,2026-02-05
M-00295,WEST,20.02,2026-02-16
M-01653,EAST,13.88,2026-02-08
M-00802,EAST,455.37,2026-02-26
M-01212,NORTH,20.37,2026-02-07
M-00510,SOUTH,16.86,2026-02-27
M-01944,EAST,92.38,2026-02-09
M-00288,EAST,99.93,2026-02-13
M-01935,WEST,21.1,2026-02-22
M-00311,EAST,14.22,2026-02-07
M-01558,WEST,19.4,2026-02-11
M-00023,NORTH,93.15,2026-02-21
M-00211,EAST,19.57,2026-02-25
M-01288,NORTH,66.57,2026-02-20
M-00612,EAST,88.38,2026-02-27
M-00256,EAST,17.87,2026-02-18
M-00145,WEST,15.03,2026-02-25
M-01865,NORTH,16.83,2026-02-24
M-00084,WEST,19.81,2026-02-13
M-01717,EAST,20.3,2026-02-09
M-01199,SOUTH,19.97,2026-02-06
M-01795,SOUTH,76.84,2026-02-23
M-01554,EAST,13.52,2026-02-10
M-00461,WEST,25.48,2026-02-17
M-01236,WEST,111.72,2026-02-20
M-01772,EAST,86.36,2026-02-12
M-01013,SOUTH,23.25,2026-02-27
M-01437,EAST,14.61,2026-02-14
M-01772,EAST,93.59,2026-02-25
M-00574,NORTH,17.65,2026-02-27
M-00516,EAST,15.86,2026-02-21
M-01041,NORTH,13.5,2026-02-11
M-00731,WEST,20.48,2026-02-03
M-00027,NORTH,17.28,2026-02-04
M-01200,WEST,14.97,2026-02-16
M-00454,NORTH,374.71,2026-02-19
M-01600,SOUTH,440.02,2026-02-27
M-01452,NORTH,13.22,2026-02-16
M-00770,SOUTH,75.96,2026-02-20
M-01063,EAST,96.17,2026-02-28
M-01233,NORTH,11.2,2026-02-04
M-01210,EAST,19.81,2026-02-27
M-01179,SOUTH,54.53,2026-02-04
M-00241,SOUTH,18.25,2026-02-25
M-01453,EAST,101.75,2026-02-20
M-00864,WEST,9.67,2026-02-27
M-00712,EAST,20.76,2026-02-21
M-01615,EAST,20.11,2026-02-15
M-01071,NORTH,15.18,2026-02-02
M-01926,NORTH,91.93,2026-02-13
M-01593,EAST,14.5,2026-02-14
M-01371,SOUTH,18.36,2026-02-01
M-01292,EAST,19.67,2026-02-11
M-00203,WEST,22.27,2026-02-10
M-01494,WEST,15.68,2026-02-15
M-01740,SOUTH,15.42,2026-02-09
M-00722,SOUTH,21.18,2026-02-08
M-00567,NORTH,87.37,2026-02-15
M-01432,EAST,365.44,2026-02-21
M-00539,SOUTH,18.5,2026-02-25
M-01579,SOUTH,10.81,2026-02-28
M-01121,SOUTH,16.81,2026-02-21
M-00714,SOUTH,96.62,2026-02-25
M-01671,WEST,489.62,2026-02-06
M-00684,EAST,64.19,2026-02-12
M-01263,EAST,17.67,2026-02-18
M-00467,SOUTH,12.87,2026-02-11
M-01698,WEST,21.47,2026-02-10
M-01310,EAST,97.12,2026-02-13
M-00641,EAST,76.82,2026-02-20
M-00784,NORTH,18.03,2026-02-07
M-00543,NORTH,17.34,2026-02-28
M-01651,NORTH,363.55,2026-02-15
M-01835,WEST,18.2,2026-02-12
M-00662,WEST,7.45,2026-02-01
M-00229,NORTH,12.86,2026-02-07
M-01435,NORTH,15.09,2026-02-21
M-01148,SOUTH,18.14,2026-02-10
M-00816,EAST,69.16,2026-02-20
M-01425,SOUTH,18.37,2026-02-03
M-01225,SOUTH,446.03,2026-02-22
M-00829,WEST,17.64,2026-02-28
M-01092,NORTH,14.85,2026-02-12
M-00813,NORTH,90.25,2026-02-05
M-01959,SOUTH,406.01,2026-02-24
M-01669,SOUTH,397.7,2026-02-26
M-00169,WEST,21.38,2026-02-11
M-00461,WEST,18.93,2026-02-15
M-00318,EAST,377.98,2026-02-22
M-00561,NORTH,12.89,2026-02-01
M-00449,WEST,18.18,2026-02-08
M-01793,EAST,13.41,2026-02-08
M-00298,WEST,462.13,2026-02-01
M-00608,EAST,109.55,2026-02-08
M-00990,SOUTH,79.45,2026-02-27
M-00899,WEST,208.23,2026-02-14
M-00394,NORTH,69.17,2026-02-14
M-00382,WEST,15.29,2026-02-28
M-01179,SOUTH,83.5,2026-02-13
M-01530,NORTH,75.3,2026-02-09
M-01646,EAST,10.63,2026-02-26
M-00540,SOUTH,327.3,2026-02-14
M-01919,EAST,518.43,2026-02-08
M-00656,WEST,13.76,2026-02-18
M-00276,EAST,110.12,2026-02-11
M-01762,WEST,94.57,2026-02-27
M-01103,SOUTH,17.82,2026-02-19
M-00264,SOUTH,107.17,2026-02-04
M-01040,SOUTH,17.44,2026-02-23
M-00975,SOUTH,16.1,2026-02-18
M-01238,WEST,22.51,2026-02-08
M-01475,SOUTH,17.21,2026-02-12
M-01135,SOUTH,67.03,2026-02-27
M-00459,NORTH,17.38,2026-02-15
M-00943,WEST,23.1,2026-02-20
M-00897,WEST,17.17,2026-02-16
M-00351,WEST,11.64,2026-02-01
M-01147,EAST,80.91,2026-02-15
M-00712,EAST,17.66,2026-02-16
M-01777,EAST,477.08,2026-02-23
M-00134,SOUTH,21.27,2026-02-24
M-00566,NORTH,17.93,2026-02-19
M-00057,WEST,15.83,2026-02-23
M-01225,SOUTH,322.84,2026-02-16
M-00274,EAST,94.13,2026-02-13
M-00441,SOUTH,14.79,2026-02-22
M-01382,SOUTH,18.99,2026-02-10
M-00677,NORTH,13.01,2026-02-08
M-01938,SOUTH,73.93,2026-02-14
M-00296,NORTH,14.04,2026-02-25
M-00645,WEST,16.99,2026-02-28
M-00014,WEST,22.28,2026-02-20
M-01204,NORTH,19.48,2026-02-04
M-01587,NORTH,15.5,2026-02-03
M-01496,SOUTH,15.82,2026-02-06
M-01501,WEST,18.03,2026-02-07
M-01555,SOUTH,21.66,2026-02-06
M-01712,EAST,24.1,2026-02-06
M-01493,NORTH,19.14,2026-02-04
M-00680,EAST,20.28,2026-02-03
M-01436,SOUTH,13.02,2026-02-22
M-00794,SOUTH,14.51,2026-02-26
M-00284,NORTH,473.37,2026-02-28
M-00704,WEST,20.08,2026-02-06
M-01449,SOUTH,91.77,2026-02-14
M-01801,EAST,16.28,2026-02-09
M-00823,SOUTH,18.0,2026-02-07
M-00465,EAST,21.81,2026-02-12
M-00696,SOUTH,83.37,2026-02-15
M-01540,WEST,17.46,2026-02-04
M-01242,EAST,17.92,2026-02-02
M-01141,EAST,17.5,2026-02-02
M-00004,NORTH,79.79,2026-02-17
M-00026,SOUTH,79.94,2026-02-01
M-01639,SOUTH,20.04,2026-02-19
M-01154,EAST,14.85,2026-02-12
M-00387,EAST,8.53,2026-02-21
M-01272,SOUTH,18.79,2026-02-16
M-00708,SOUTH,19.72,2026-02-04
M-01787,EAST,21.12,2026-02-22
M-01176,SOUTH,76.0,2026-02-06
M-01826,SOUTH,16.5,2026-02-15
M-00364,EAST,59.74,2026-02-17
M-00305,WEST,18.28,2026-02-27
M-00080,SOUTH,17.39,2026-02-18
M-01820,EAST,22.56,2026-02-26
M-00639,NORTH,378.39,2026-02-10
M-00221,EAST,16.53,2026-02-12
M-00343,EAST,69.46,2026-02-04
M-01020,WEST,50.05,2026-02-07
M-01885,EAST,12.37,2026-02-11
M-01921,NORTH,99.48,2026-02-15
M-00797,WEST,16.52,2026-02-26
M-00918,EAST,82.71,2026-02-04
M-00505,SOUTH,17.13,2026-02-12
