meter_id,region,daily_kw,date
M-01211,SOUTH,546.84,2026-03-06
M-00150,WEST,82.79,2026-03-18
M-00505,SOUTH,15.45,2026-03-07
M-01878,WEST,16.51,2026-03-10
M-00762,SOUTH,15.35,2026-03-28
M-00688,WEST,21.22,2026-03-30
M-01460,EAST,17.17,2026-03-24
M-01256,NORTH,15.01,2026-03-06
M-01693,NORTH,16.9,2026-03-11
M-01432,EAST,303.81,2026-03-02
M-00848,WEST,19.09,2026-03-02
M-01868,EAST,20.24,2026-03-07
M-00760,WEST,17.9,2026-03-25
M-01790,NORTH,18.99,2026-03-11
M-00627,SOUTH,76.33,2026-03-13
M-01940,EAST,18.4,2026-03-23
M-01165,EAST,11.27,2026-03-15
M-01020,WEST,68.26,2026-03-07
M-00600,WEST,11.32,2026-03-21
M-01261,WEST,18.57,2026-03-11
M-01719,SOUTH,20.69,2026-03-29
M-01351,WEST,16.87,2026-03-30
M-00085,WEST,11.34,2026-03-16
M-01872,EAST,19.21,2026-03-31
M-01516,EAST,11.96,2026-03-25
M-00090,NORTH,427.18,2026-03-06
M-00984,EAST,11.83,2026-03-26
,NORTH,170.62,2026-03-14
M-01579,SOUTH,13.15,2026-03-01
M-01413,SOUTH,10.13,2026-03-11
M-00293,EAST,17.81,2026-03-20
M-01906,NORTH,20.2,2026-03-30
,SOUTH,198.92,2026-03-20
M-01432,EAST,438.91,2026-03-20
M-01020,WEST,81.66,2026-03-28
M-00688,WEST,17.23,2026-03-08
M-01943,NORTH,100.45,2026-03-16
M-00984,EAST,9.41,2026-03-14
M-01112,EAST,365.2,2026-03-31
M-00085,WEST,19.2,2026-03-09
M-00816,EAST,92.57,2026-03-03
M-01450,EAST,16.21,2026-03-10
M-01761,SOUTH,12.98,2026-03-14
M-01211,SOUTH,462.62,2026-03-25
M-00424,EAST,14.66,2026-03-16
M-01168,WEST,64.28,2026-03-02
M-00874,WEST,19.89,2026-03-04
M-01753,EAST,18.1,2026-03-02
M-00657,SOUTH,408.22,2026-03-17
M-00022,SOUTH,64.52,2026-03-03
M-00984,EAST,14.37,2026-03-13
M-00261,NORTH,23.75,2026-03-07
M-01980,NORTH,98.35,2026-03-25
M-00848,WEST,14.93,2026-03-17
M-00245,EAST,21.92,2026-03-19
M-01652,EAST,14.92,2026-03-29
M-01395,NORTH,92.48,2026-03-17
M-00291,WEST,84.99,2026-03-08
M-00116,WEST,81.34,2026-03-01
M-01947,WEST,18.47,2026-03-08
M-01847,NORTH,15.57,2026-03-24
M-00113,EAST,16.44,2026-03-21
M-01020,WEST,89.83,2026-03-02
M-01572,EAST,9.36,2026-03-20
M-01913,WEST,19.25,2026-03-12
M-00899,WEST,390.05,2026-03-10
M-00086,SOUTH,8.87,2026-03-23
M-00239,WEST,16.59,2026-03-25
M-00399,SOUTH,11.46,2026-03-20
M-00584,EAST,428.57,2026-03-13
M-01274,EAST,14.5,2026-03-27
M-00261,NORTH,20.77,2026-03-05
M-00810,SOUTH,19.75,2026-03-19
M-00377,EAST,18.03,2026-03-04
M-01223,NORTH,20.42,2026-03-29
M-01790,NORTH,23.44,2026-03-04
M-00454,NORTH,381.66,2026-03-10
M-00536,WEST,353.47,2026-03-31
M-01878,WEST,19.96,2026-03-18
M-00376,WEST,10.73,2026-03-14
M-01728,SOUTH,15.7,2026-03-21
M-00440,EAST,15.64,2026-03-24
M-01946,SOUTH,113.41,2026-03-11
M-01284,WEST,69.0,2026-03-17
M-00598,EAST,13.32,2026-03-25
,EAST,414.87,2026-03-29
M-01516,EAST,12.68,2026-03-05
M-00131,NORTH,17.12,2026-03-20
M-01728,SOUTH,13.0,2026-03-05
M-01230,NORTH,77.45,2026-03-18
M-01559,SOUTH,82.0,2026-03-18
M-01413,SOUTH,11.32,2026-03-12
M-01551,EAST,19.67,2026-03-18
M-01753,EAST,17.13,2026-03-04
M-00629,NORTH,431.82,2026-03-11
M-00797,WEST,13.13,2026-03-09
M-01667,EAST,16.77,2026-03-19
M-01769,EAST,12.61,2026-03-28
M-01719,SOUTH,21.12,2026-03-06
M-00454,NORTH,325.73,2026-03-01
,WEST,302.19,2026-03-30
M-01178,NORTH,19.35,2026-03-25
M-01074,SOUTH,11.99,2026-03-03
M-01402,SOUTH,18.96,2026-03-27
M-01065,EAST,15.76,2026-03-31
M-00030,EAST,21.66,2026-03-03
M-01551,EAST,19.34,2026-03-28
M-01342,NORTH,63.97,2026-03-28
M-00889,NORTH,91.38,2026-03-28
M-01814,SOUTH,73.77,2026-03-02
M-01946,SOUTH,71.06,2026-03-21
M-00086,SOUTH,13.54,2026-03-20
M-00643,WEST,378.62,2026-03-02
M-01947,WEST,21.27,2026-03-25
M-00589,WEST,15.14,2026-03-20
M-00734,SOUTH,16.88,2026-03-28
M-01707,WEST,17.59,2026-03-30
M-01065,EAST,21.46,2026-03-30
M-01853,NORTH,17.61,2026-03-01
M-00090,NORTH,397.56,2026-03-07
M-01734,WEST,16.12,2026-03-08
M-01401,WEST,20.25,2026-03-23
M-01074,SOUTH,11.56,2026-03-12
M-00671,WEST,20.63,2026-03-03
M-01740,SOUTH,20.14,2026-03-28
M-01514,EAST,82.75,2026-03-06
,NORTH,113.34,2026-03-14
M-01996,EAST,80.36,2026-03-22
M-00229,NORTH,14.48,2026-03-12
M-01691,EAST,18.09,2026-03-07
M-00947,WEST,17.39,2026-03-02
M-01095,SOUTH,20.03,2026-03-28
M-01065,EAST,19.72,2026-03-17
,NORTH,218.42,2026-03-10
M-00424,EAST,20.1,2026-03-15
M-00422,SOUTH,19.34,2026-03-18
M-01940,EAST,15.63,2026-03-29
M-00906,WEST,17.18,2026-03-06
M-01313,SOUTH,78.24,2026-03-21
M-00893,NORTH,20.83,2026-03-27
M-01790,NORTH,15.78,2026-03-09
M-00816,EAST,92.58,2026-03-24
M-00809,NORTH,489.78,2026-03-08
M-01463,NORTH,20.37,2026-03-29
M-00388,NORTH,15.62,2026-03-06
M-01926,NORTH,75.28,2026-03-19
M-01878,WEST,19.34,2026-03-16
M-00718,SOUTH,17.45,2026-03-22
M-01249,NORTH,15.2,2026-03-15
M-01154,EAST,8.52,2026-03-08
M-00431,EAST,21.66,2026-03-25
M-00828,WEST,11.92,2026-03-18
M-00058,SOUTH,85.64,2026-03-06
M-00389,SOUTH,17.25,2026-03-13
M-00810,SOUTH,19.4,2026-03-01
M-01888,EAST,567.8,2026-03-22
M-00377,EAST,17.56,2026-03-05
M-00652,EAST,14.31,2026-03-03
M-01703,WEST,12.83,2026-03-11
M-00261,NORTH,18.21,2026-03-18
M-01875,EAST,53.27,2026-03-08
M-00360,NORTH,11.45,2026-03-01
M-01611,EAST,100.56,2026-03-29
M-00839,WEST,94.39,2026-03-23
M-00360,NORTH,7.78,2026-03-14
M-00422,SOUTH,15.76,2026-03-05
M-00852,NORTH,17.9,2026-03-28
M-01996,EAST,80.55,2026-03-03
M-01137,NORTH,17.67,2026-03-21
M-01062,EAST,22.38,2026-03-02
M-01686,EAST,16.95,2026-03-03
M-00789,NORTH,18.31,2026-03-15
M-00889,NORTH,100.91,2026-03-18
M-00108,NORTH,102.39,2026-03-09
M-01318,SOUTH,87.89,2026-03-31
M-00961,WEST,69.29,2026-03-13
M-00688,WEST,18.11,2026-03-30
M-00293,EAST,17.69,2026-03-27
M-01574,SOUTH,16.47,2026-03-19
M-01546,EAST,439.56,2026-03-22
M-01100,NORTH,14.78,2026-03-21
M-00424,EAST,15.17,2026-03-29
,EAST,379.01,2026-03-13
M-00839,WEST,99.44,2026-03-22
M-01546,EAST,451.93,2026-03-09
M-00621,NORTH,18.27,2026-03-25
M-00264,SOUTH,84.07,2026-03-17
M-01001,SOUTH,19.7,2026-03-07
M-00505,SOUTH,18.8,2026-03-31
M-00313,SOUTH,19.87,2026-03-24
M-01875,EAST,90.9,2026-03-08
M-01790,NORTH,13.07,2026-03-18
M-00399,SOUTH,13.5,2026-03-06
M-01872,EAST,17.02,2026-03-06
M-00852,NORTH,16.92,2026-03-06
M-00570,WEST,7.89,2026-03-13
M-00688,WEST,21.08,2026-03-08
M-00381,EAST,23.75,2026-03-11
M-01572,EAST,14.86,2026-03-31
M-00314,WEST,21.21,2026-03-23
M-00810,SOUTH,21.84,2026-03-17
M-00235,EAST,87.95,2026-03-31
M-01509,NORTH,20.36,2026-03-16
M-00320,WEST,18.23,2026-03-27
M-01675,EAST,91.16,2026-03-04
M-01996,EAST,101.84,2026-03-27
M-00659,WEST,14.09,2026-03-06
,EAST,293.08,2026-03-09
M-01564,SOUTH,16.12,2026-03-27
M-01001,SOUTH,17.15,2026-03-15
M-01872,EAST,20.24,2026-03-07
M-00097,SOUTH,67.29,2026-03-27
M-00090,NORTH,517.9,2026-03-04
M-01753,EAST,15.77,2026-03-01
M-01667,EAST,18.77,2026-03-31
M-01007,SOUTH,17.03,2026-03-03
,EAST,92.78,2026-03-13
M-00627,SOUTH,106.37,2026-03-23
M-01707,WEST,14.59,2026-03-27
M-00378,NORTH,16.61,2026-03-01
M-00589,WEST,18.31,2026-03-18
M-00389,SOUTH,21.23,2026-03-13
M-01081,NORTH,14.11,2026-03-30
M-01168,WEST,78.55,2026-03-14
M-01509,NORTH,20.35,2026-03-14
M-00178,WEST,72.27,2026-03-18
M-01370,NORTH,12.64,2026-03-23
M-00852,NORTH,16.88,2026-03-24
M-00762,SOUTH,15.62,2026-03-19
M-01419,WEST,11.58,2026-03-26
M-00320,WEST,18.62,2026-03-31
M-01249,NORTH,19.27,2026-03-31
M-01168,WEST,87.88,2026-03-30
M-01719,SOUTH,17.94,2026-03-02
M-01169,EAST,16.64,2026-03-21
M-01551,EAST,19.4,2026-03-31
M-00992,EAST,92.83,2026-03-03
M-01339,EAST,12.82,2026-03-11
M-00652,EAST,19.09,2026-03-18
M-00773,WEST,21.67,2026-03-10
M-01485,EAST,15.38,2026-03-19
M-00893,NORTH,17.59,2026-03-05
M-00381,EAST,12.88,2026-03-26
M-01227,NORTH,20.69,2026-03-21
M-01675,EAST,101.91,2026-03-24
M-01426,EAST,102.95,2026-03-10
M-01069,NORTH,307.51,2026-03-06
M-00049,SOUTH,17.21,2026-03-24
M-01178,NORTH,20.59,2026-03-29
M-01675,EAST,97.41,2026-03-21
M-01934,SOUTH,22.12,2026-03-29
M-00093,SOUTH,92.56,2026-03-14
M-00356,WEST,18.98,2026-03-12
,SOUTH,384.63,2026-03-13
M-01564,SOUTH,21.28,2026-03-22
M-00721,NORTH,13.66,2026-03-11
M-01284,WEST,76.42,2026-03-18
M-01421,EAST,19.03,2026-03-19
M-01509,NORTH,19.18,2026-03-05
M-01571,EAST,20.16,2026-03-24
M-00116,WEST,62.11,2026-03-08
M-01621,NORTH,109.29,2026-03-23
M-00797,WEST,19.78,2026-03-21
M-01178,NORTH,16.19,2026-03-15
M-00937,SOUTH,18.5,2026-03-30
M-00052,EAST,24.62,2026-03-30
,SOUTH,90.41,2026-03-19
M-01866,NORTH,16.59,2026-03-24
M-00058,SOUTH,104.9,2026-03-26
M-01785,WEST,79.26,2026-03-03
M-01015,SOUTH,16.58,2026-03-29
M-01419,WEST,11.67,2026-03-23
M-01348,SOUTH,20.07,2026-03-11
M-01169,EAST,15.35,2026-03-09
M-00496,NORTH,82.76,2026-03-24
M-01946,SOUTH,70.96,2026-03-06
M-00291,WEST,85.05,2026-03-11
M-01412,WEST,87.53,2026-03-19
M-00906,WEST,14.68,2026-03-06
M-00052,EAST,15.21,2026-03-15
,SOUTH,222.87,2026-03-06
M-01889,NORTH,10.79,2026-03-25
M-00293,EAST,14.85,2026-03-24
M-00893,NORTH,16.7,2026-03-05
M-00779,WEST,13.19,2026-03-31
M-00032,WEST,18.44,2026-03-22
M-00892,EAST,18.47,2026-03-05
M-00376,WEST,11.62,2026-03-02
M-00097,SOUTH,64.66,2026-03-02
M-00493,NORTH,18.22,2026-03-26
M-00224,WEST,70.26,2026-03-17
M-00377,EAST,14.21,2026-03-23
M-00920,EAST,19.55,2026-03-22
M-01102,NORTH,18.28,2026-03-30
M-01719,SOUTH,21.33,2026-03-07
,EAST,121.96,2026-03-13
M-00399,SOUTH,13.44,2026-03-04
M-01846,NORTH,15.22,2026-03-27
M-01395,NORTH,96.5,2026-03-30
M-01878,WEST,15.47,2026-03-25
M-01348,SOUTH,21.06,2026-03-31
M-00389,SOUTH,23.36,2026-03-22
,EAST,103.43,2026-03-09
M-01571,EAST,19.31,2026-03-07
M-01348,SOUTH,21.48,2026-03-14
M-00278,SOUTH,89.21,2026-03-03
M-01150,NORTH,101.58,2026-03-05
M-01532,EAST,17.85,2026-03-06
M-00074,SOUTH,16.67,2026-03-14
M-01703,WEST,21.48,2026-03-24
M-00992,EAST,90.74,2026-03-04
M-01005,NORTH,19.17,2026-03-04
M-01864,EAST,19.24,2026-03-15
M-00570,WEST,9.84,2026-03-25
M-00782,NORTH,12.77,2026-03-07
M-01866,NORTH,21.42,2026-03-14
M-00760,WEST,18.81,2026-03-18
,SOUTH,230.39,2026-03-29
M-01807,WEST,424.91,2026-03-25
M-00621,NORTH,16.75,2026-03-04
M-01878,WEST,19.01,2026-03-21
M-00852,NORTH,14.03,2026-03-28
,EAST,491.08,2026-03-05
M-01358,NORTH,503.22,2026-03-19
M-00810,SOUTH,21.74,2026-03-31
M-00457,WEST,18.53,2026-03-24
M-00290,WEST,11.44,2026-03-26
M-00377,EAST,16.84,2026-03-23
M-00086,SOUTH,11.46,2026-03-25
M-01734,WEST,19.59,2026-03-14
M-01847,NORTH,19.47,2026-03-11
M-00237,WEST,15.85,2026-03-07
M-00595,SOUTH,15.83,2026-03-31
M-01170,EAST,26.1,2026-03-30
M-01020,WEST,91.21,2026-03-12
M-00172,EAST,12.25,2026-03-02
M-01154,EAST,14.09,2026-03-15
M-00918,EAST,61.96,2026-03-01
M-00589,WEST,20.25,2026-03-05
M-01943,NORTH,68.89,2026-03-11
M-00356,WEST,13.3,2026-03-27
M-01675,EAST,88.53,2026-03-10
,NORTH,66.72,2026-03-20
M-01933,NORTH,22.18,2026-03-31
M-01137,NORTH,14.13,2026-03-10
M-01572,EAST,14.8,2026-03-15
M-00389,SOUTH,16.03,2026-03-06
M-00422,SOUTH,20.05,2026-03-16
M-01081,NORTH,12.71,2026-03-14
,NORTH,279.7,2026-03-25
M-00388,NORTH,16.24,2026-03-04
,NORTH,404.02,2026-03-24
M-00116,WEST,86.76,2026-03-09
M-00600,WEST,13.95,2026-03-16
M-01574,SOUTH,18.42,2026-03-04
M-00810,SOUTH,18.12,2026-03-15
M-01728,SOUTH,18.88,2026-03-11
M-00981,SOUTH,397.82,2026-03-03
M-01211,SOUTH,395.51,2026-03-02
M-00150,WEST,88.21,2026-03-11
M-01065,EAST,18.86,2026-03-17
M-00893,NORTH,15.95,2026-03-10
M-00671,WEST,19.91,2026-03-01
,WEST,94.95,2026-03-18
M-01000,WEST,21.75,2026-03-15
M-01168,WEST,72.71,2026-03-07
M-01967,WEST,378.09,2026-03-11
M-01042,EAST,11.18,2026-03-26
M-01686,EAST,17.02,2026-03-30
M-00245,EAST,20.23,2026-03-05
M-01785,WEST,76.27,2026-03-03
M-01081,NORTH,11.36,2026-03-02
M-01667,EAST,15.09,2026-03-13
M-00773,WEST,17.1,2026-03-19
,NORTH,398.58,2026-03-02
M-01652,EAST,20.24,2026-03-22
M-01412,WEST,105.62,2026-03-09
M-00718,SOUTH,19.04,2026-03-25
M-01090,WEST,19.49,2026-03-23
M-00678,WEST,14.86,2026-03-19
,SOUTH,335.52,2026-03-23
M-00097,SOUTH,101.9,2026-03-17
,EAST,325.06,2026-03-20
M-00137,EAST,89.6,2026-03-26
M-01261,WEST,15.49,2026-03-07
M-00809,NORTH,350.26,2026-03-22
M-01906,NORTH,15.46,2026-03-10
M-00145,WEST,20.32,2026-03-31
M-00440,EAST,11.36,2026-03-16
M-01667,EAST,18.63,2026-03-08
M-01980,NORTH,86.05,2026-03-07
M-00388,NORTH,15.11,2026-03-22
M-00291,WEST,60.62,2026-03-20
M-00828,WEST,10.03,2026-03-03
M-00493,NORTH,19.46,2026-03-31
M-00984,EAST,13.65,2026-03-07
M-00388,NORTH,12.33,2026-03-28
M-00406,NORTH,19.43,2026-03-14
M-00356,WEST,15.89,2026-03-21
M-00595,SOUTH,9.76,2026-03-04
M-00947,WEST,22.54,2026-03-08
M-01285,SOUTH,77.09,2026-03-17
M-01785,WEST,78.19,2026-03-04
M-01811,EAST,87.28,2026-03-31
,EAST,464.26,2026-03-17
,NORTH,485.4,2026-03-30
M-00010,EAST,17.51,2026-03-25
M-00520,NORTH,19.39,2026-03-17
M-00417,EAST,15.38,2026-03-17
M-00386,SOUTH,16.74,2026-03-18
M-00984,EAST,11.97,2026-03-16
M-01934,SOUTH,18.83,2026-03-27
M-01688,NORTH,17.17,2026-03-20
M-00918,EAST,88.68,2026-03-30
M-00906,WEST,16.35,2026-03-26
M-01099,WEST,9.86,2026-03-18
M-01532,EAST,13.61,2026-03-19
M-00378,NORTH,19.03,2026-03-22
M-01667,EAST,20.43,2026-03-23
M-00406,NORTH,18.68,2026-03-26
M-00659,WEST,11.67,2026-03-29
M-00782,NORTH,18.64,2026-03-06
M-00116,WEST,74.28,2026-03-13
M-00074,SOUTH,17.13,2026-03-19
M-00376,WEST,13.07,2026-03-29
M-00584,EAST,501.89,2026-03-23
M-01358,NORTH,384.52,2026-03-09
M-01168,WEST,91.43,2026-03-01
M-01571,EAST,17.62,2026-03-01
M-01687,WEST,89.31,2026-03-04
M-00356,WEST,20.51,2026-03-25
M-01516,EAST,11.8,2026-03-09
M-01611,EAST,118.4,2026-03-31
M-00381,EAST,18.02,2026-03-09
M-00313,SOUTH,17.36,2026-03-02
M-01081,NORTH,10.78,2026-03-09
M-01532,EAST,22.51,2026-03-15
M-01090,WEST,17.73,2026-03-14
,NORTH,49.15,2026-03-03
M-00659,WEST,9.41,2026-03-24
M-00643,WEST,365.23,2026-03-27
M-01516,EAST,12.97,2026-03-24
M-00290,WEST,12.78,2026-03-11
M-00782,NORTH,19.99,2026-03-18
M-00671,WEST,18.56,2026-03-11
M-01878,WEST,20.16,2026-03-31
M-01807,WEST,388.09,2026-03-16
M-01020,WEST,74.95,2026-03-21
,SOUTH,350.02,2026-03-09
,WEST,204.02,2026-03-03
M-01421,EAST,16.09,2026-03-29
M-01439,NORTH,18.2,2026-03-09
M-00399,SOUTH,11.07,2026-03-25
M-01211,SOUTH,269.03,2026-03-24
,WEST,233.55,2026-03-18
M-00363,EAST,16.04,2026-03-03
M-01465,EAST,9.21,2026-03-26
M-01872,EAST,17.06,2026-03-20
M-01001,SOUTH,13.42,2026-03-18
M-00514,EAST,310.89,2026-03-20
M-00782,NORTH,16.87,2026-03-23
M-01686,EAST,14.62,2026-03-10
M-00145,WEST,14.24,2026-03-28
M-00848,WEST,16.31,2026-03-19
M-01848,SOUTH,86.34,2026-03-04
M-00721,NORTH,11.46,2026-03-02
M-00378,NORTH,20.03,2026-03-30
M-00203,WEST,17.93,2026-03-12
M-01707,WEST,21.6,2026-03-02
M-00514,EAST,465.26,2026-03-25
M-00137,EAST,87.95,2026-03-14
M-01611,EAST,95.68,2026-03-04
M-00010,EAST,16.29,2026-03-13
M-00187,NORTH,495.28,2026-03-01
M-00399,SOUTH,11.69,2026-03-17
M-00422,SOUTH,19.38,2026-03-06
,WEST,499.33,2026-03-22
M-00779,WEST,15.83,2026-03-14
M-00245,EAST,16.12,2026-03-09
M-01769,EAST,10.57,2026-03-16
M-00848,WEST,22.96,2026-03-18
M-01285,SOUTH,54.98,2026-03-25
M-00381,EAST,20.04,2026-03-07
M-01661,NORTH,16.21,2026-03-26
M-01933,NORTH,18.91,2026-03-29
M-00589,WEST,19.05,2026-03-14
M-00291,WEST,78.55,2026-03-02
M-00021,EAST,16.02,2026-03-30
M-00587,NORTH,16.49,2026-03-06
M-01249,NORTH,19.02,2026-03-31
M-01137,NORTH,20.01,2026-03-14
M-00378,NORTH,16.94,2026-03-13
M-00635,EAST,15.13,2026-03-20
M-01661,NORTH,19.34,2026-03-23
M-01934,SOUTH,19.02,2026-03-12
M-01576,NORTH,18.82,2026-03-26
M-00237,WEST,16.12,2026-03-02
,NORTH,58.63,2026-03-19
M-00137,EAST,70.21,2026-03-18
M-00412,WEST,18.37,2026-03-06
M-01230,NORTH,63.99,2026-03-01
M-00363,EAST,19.63,2026-03-15
M-00526,SOUTH,12.93,2026-03-21
M-01119,WEST,60.93,2026-03-05
M-01514,EAST,99.77,2026-03-08
M-00172,EAST,12.73,2026-03-11
M-01846,NORTH,16.56,2026-03-28
M-01065,EAST,13.88,2026-03-15
M-01095,SOUTH,16.57,2026-03-17
M-01579,SOUTH,13.04,2026-03-04
M-00417,EAST,12.46,2026-03-12
M-01875,EAST,84.43,2026-03-02
,WEST,130.96,2026-03-21
M-00229,NORTH,17.2,2026-03-07
M-01318,SOUTH,91.08,2026-03-04
M-01790,NORTH,20.42,2026-03-15
M-00514,EAST,502.03,2026-03-20
M-00893,NORTH,16.45,2026-03-27
M-00178,WEST,68.83,2026-03-15
M-00376,WEST,12.12,2026-03-10
M-00099,NORTH,15.99,2026-03-16
M-01402,SOUTH,20.31,2026-03-13
M-01551,EAST,15.46,2026-03-29
M-01627,NORTH,82.46,2026-03-28
M-00237,WEST,17.21,2026-03-31
M-01211,SOUTH,416.91,2026-03-07
,SOUTH,165.87,2026-03-18
M-00629,NORTH,519.74,2026-03-09
M-00150,WEST,80.51,2026-03-10
,NORTH,259.78,2026-03-23
M-01686,EAST,19.7,2026-03-16
M-00388,NORTH,22.29,2026-03-12
M-00468,SOUTH,15.08,2026-03-09
M-00022,SOUTH,84.01,2026-03-27
M-00700,EAST,98.43,2026-03-29
M-01439,NORTH,14.29,2026-03-15
M-01320,SOUTH,18.58,2026-03-04
,EAST,124.26,2026-03-20
M-01761,SOUTH,14.93,2026-03-22
M-00514,EAST,440.09,2026-03-24
M-00462,NORTH,10.93,2026-03-17
M-01170,EAST,14.16,2026-03-29
M-01154,EAST,10.2,2026-03-16
M-01432,EAST,591.76,2026-03-27
M-00799,WEST,20.18,2026-03-09
M-01450,EAST,14.55,2026-03-26
M-01888,EAST,419.11,2026-03-09
M-01401,WEST,15.35,2026-03-29
M-00779,WEST,15.85,2026-03-06
M-00424,EAST,15.09,2026-03-19
M-01532,EAST,25.76,2026-03-22
M-01728,SOUTH,16.81,2026-03-13
M-01112,EAST,496.42,2026-03-06
M-00388,NORTH,16.79,2026-03-30
,SOUTH,88.05,2026-03-04
,NORTH,12.38,2026-03-08
M-00491,WEST,22.12,2026-03-13
M-00457,WEST,18.42,2026-03-04
,NORTH,256.42,2026-03-21
M-00779,WEST,21.55,2026-03-23
M-00386,SOUTH,16.04,2026-03-18
M-01274,EAST,18.99,2026-03-03
M-01015,SOUTH,20.47,2026-03-29
M-01926,NORTH,74.26,2026-03-03
M-01065,EAST,14.87,2026-03-26
M-00584,EAST,442.14,2026-03-18
M-01790,NORTH,13.49,2026-03-11
M-00635,EAST,20.35,2026-03-02
,NORTH,231.24,2026-03-25
M-01975,EAST,9.23,2026-03-01
M-00468,SOUTH,24.25,2026-03-19
M-01119,WEST,74.05,2026-03-11
,NORTH,220.78,2026-03-29
M-01099,WEST,11.92,2026-03-29
M-01572,EAST,12.7,2026-03-10
M-00600,WEST,10.92,2026-03-31
M-01880,NORTH,12.54,2026-03-01
M-00360,NORTH,11.19,2026-03-27
M-01875,EAST,96.5,2026-03-25
M-01211,SOUTH,409.14,2026-03-25
M-01790,NORTH,17.93,2026-03-14
M-01074,SOUTH,11.73,2026-03-18
M-00131,NORTH,19.43,2026-03-20
M-00237,WEST,14.3,2026-03-17
M-00223,WEST,15.05,2026-03-18
M-00131,NORTH,20.44,2026-03-22
M-01652,EAST,20.24,2026-03-26
M-01419,WEST,15.18,2026-03-14
M-01734,WEST,18.93,2026-03-28
M-01734,WEST,18.47,2026-03-20
M-01878,WEST,17.65,2026-03-31
M-00536,WEST,498.58,2026-03-12
M-00652,EAST,14.88,2026-03-19
M-00108,NORTH,77.1,2026-03-03
M-01967,WEST,456.59,2026-03-25
M-01285,SOUTH,80.27,2026-03-03
M-00022,SOUTH,90.13,2026-03-11
M-01249,NORTH,15.11,2026-03-23
M-01081,NORTH,12.49,2026-03-16
M-01102,NORTH,18.26,2026-03-22
M-01320,SOUTH,16.81,2026-03-05
M-00343,EAST,97.68,2026-03-06
M-00378,NORTH,16.94,2026-03-11
M-01119,WEST,62.89,2026-03-29
M-00493,NORTH,19.54,2026-03-24
M-01667,EAST,19.1,2026-03-18
M-00505,SOUTH,17.36,2026-03-12
M-01737,EAST,16.03,2026-03-05
,SOUTH,67.53,2026-03-28
M-00290,WEST,14.84,2026-03-23
M-00187,NORTH,478.63,2026-03-30
M-00570,WEST,12.7,2026-03-14
M-01342,NORTH,76.5,2026-03-05
M-00469,EAST,18.47,2026-03-06
M-00314,WEST,13.68,2026-03-29
M-01967,WEST,335.42,2026-03-02
M-01485,EAST,14.56,2026-03-17
M-01853,NORTH,13.14,2026-03-23
M-00600,WEST,13.23,2026-03-13
M-00360,NORTH,13.42,2026-03-30
M-00264,SOUTH,89.7,2026-03-26
M-00598,EAST,18.04,2026-03-21
M-01080,NORTH,20.96,2026-03-01
M-00981,SOUTH,464.76,2026-03-29
M-01564,SOUTH,16.87,2026-03-24
M-01284,WEST,97.36,2026-03-08
M-01686,EAST,21.31,2026-03-07
,WEST,40.09,2026-03-14
M-00828,WEST,12.77,2026-03-01
M-01893,SOUTH,22.22,2026-03-21
M-00085,WEST,15.17,2026-03-19
M-00598,EAST,16.99,2026-03-08
M-01940,EAST,13.94,2026-03-26
M-00229,NORTH,15.06,2026-03-07
M-01465,EAST,19.78,2026-03-12
M-01893,SOUTH,17.45,2026-03-04
M-00406,NORTH,21.0,2026-03-31
M-00388,NORTH,24.64,2026-03-07
M-00514,EAST,341.93,2026-03-03
M-00808,SOUTH,20.37,2026-03-05
M-00598,EAST,18.54,2026-03-22
M-00381,EAST,17.59,2026-03-29
M-00022,SOUTH,80.59,2026-03-15
M-01256,NORTH,14.85,2026-03-14
M-01933,NORTH,23.16,2026-03-28
M-00947,WEST,13.9,2026-03-15
M-00411,SOUTH,19.76,2026-03-08
M-00422,SOUTH,22.83,2026-03-17
M-00866,WEST,66.35,2026-03-31
M-00656,WEST,12.36,2026-03-30
M-01370,NORTH,15.42,2026-03-13
M-01888,EAST,474.3,2026-03-15
M-01693,NORTH,18.71,2026-03-23
M-00022,SOUTH,74.06,2026-03-03
M-00376,WEST,12.51,2026-03-06
M-01975,EAST,11.97,2026-03-02
M-01414,NORTH,83.23,2026-03-29
M-00049,SOUTH,21.67,2026-03-10
M-00169,WEST,19.0,2026-03-29
M-00278,SOUTH,99.21,2026-03-17
M-01283,SOUTH,418.58,2026-03-20
M-00734,SOUTH,21.06,2026-03-23
M-00326,WEST,21.81,2026-03-02
M-00621,NORTH,18.29,2026-03-23
M-00417,EAST,18.52,2026-03-11
M-01875,EAST,83.31,2026-03-06
M-00278,SOUTH,79.96,2026-03-22
M-00809,NORTH,509.81,2026-03-29
M-01080,NORTH,15.24,2026-03-01
M-01424,EAST,86.19,2026-03-02
M-00214,EAST,65.26,2026-03-11
M-01975,EAST,13.38,2026-03-26
M-00595,SOUTH,11.08,2026-03-15
M-01687,WEST,95.18,2026-03-31
M-00773,WEST,18.44,2026-03-25
M-01691,EAST,19.69,2026-03-18
,EAST,355.61,2026-03-19
M-01661,NORTH,15.5,2026-03-30
M-01439,NORTH,25.33,2026-03-10
M-00440,EAST,20.29,2026-03-10
M-01627,NORTH,92.87,2026-03-04
,EAST,67.4,2026-03-02
M-01168,WEST,111.04,2026-03-02
M-01716,SOUTH,492.45,2026-03-21
M-01283,SOUTH,451.03,2026-03-31
