meter_id,daily_kw,date,region,substation_id
M-00454,3109.9,2026-03-14,NORTH_COAST,SUB-027
M-00455,301.1,2026-03-03,NORTH_COAST,SUB-021
M-00456,930.7,2026-03-09,WEST,SUB-023
M-00457,1296.4,2026-03-12,NORTH_COAST,SUB-022
M-00458,1853.0,2026-03-11,NORTH_COAST,SUB-032
M-00459,4025.1,2026-03-05,SOUTH,SUB-023
M-00460,758.9,2026-03-04,NORTH_COAST,SUB-002
M-00461,1866.3,2026-03-12,NORTH_COAST,SUB-009
M-00462,2198.8,2026-03-13,NORTH,SUB-037
M-00463,2091.5,2026-03-10,SOUTH,SUB-011
M-00464,2777.8,2026-03-03,SOUTH,SUB-039
M-00465,663.8,2026-03-05,NORTH_COAST,SUB-008
M-00466,828.1,2026-03-05,NORTH_COAST,SUB-030
M-00467,3209.2,2026-03-13,WEST_INLAND,SUB-020
M-00468,3023.9,2026-03-03,SOUTH,SUB-030
M-00469,3184.6,2026-03-13,NORTH_COAST,SUB-009
M-00470,1289.3,2026-03-03,NORTH_COAST,SUB-016
M-00471,3142.1,2026-03-03,SOUTH,SUB-001
M-00472,3646.6,2026-03-04,SOUTH_COAST,SUB-011
M-00473,2093.1,2026-03-03,NORTH,SUB-008
M-00474,3905.7,2026-03-02,EAST,SUB-031
M-00475,1377.2,2026-03-06,EAST,SUB-006
M-00476,2803.1,2026-03-01,NORTH_INLAND,SUB-039
M-00477,3474.1,2026-03-09,SOUTH,SUB-018
M-00478,953.2,2026-03-14,SOUTH,SUB-011
M-00479,3476.6,2026-03-12,NORTH_COAST,SUB-025
M-00480,1497.6,2026-03-03,NORTH_COAST,SUB-034
M-00481,3248.3,2026-03-05,WEST,SUB-012
M-00482,2374.0,2026-03-10,NORTH_COAST,SUB-015
M-00483,2121.9,2026-03-14,NORTH_COAST,SUB-023
M-00484,122.0,2026-03-13,NORTH_COAST,SUB-001
M-00485,3358.4,2026-03-01,SOUTH_INLAND,SUB-036
M-00486,2069.0,2026-03-03,SOUTH,SUB-012
M-00487,1776.5,2026-03-12,WEST_COAST,SUB-029
M-00488,1469.3,2026-03-13,EAST_COAST,SUB-022
M-00489,3998.0,2026-03-07,WEST,SUB-030
M-00490,586.4,2026-03-07,NORTH,SUB-006
M-00491,1033.3,2026-03-12,SOUTH,SUB-030
M-00492,3547.4,2026-03-09,SOUTH,SUB-022
M-00493,3338.2,2026-03-04,SOUTH,SUB-014
M-00494,1748.3,2026-03-06,NORTH,SUB-017
M-00495,411.6,2026-03-08,SOUTH,SUB-021
M-00496,978.4,2026-03-10,WEST,SUB-030
M-00497,2225.5,2026-03-05,WEST,SUB-033
M-00498,1193.1,2026-03-12,SOUTH_COAST,SUB-036
M-00499,430.2,2026-03-09,NORTH_COAST,SUB-003
M-00500,3819.2,2026-03-03,NORTH_COAST,SUB-040
M-00501,850.2,2026-03-12,NORTH_INLAND,SUB-018
M-00502,2826.4,2026-03-07,WEST,SUB-018
M-00503,1643.7,2026-03-13,NORTH_COAST,SUB-030
M-00504,2355.3,2026-03-08,NORTH_COAST,SUB-010
M-00505,1008.4,2026-03-06,NORTH_COAST,SUB-021
M-00506,1617.1,2026-03-13,EAST,SUB-026
M-00507,971.3,2026-03-02,SOUTH,SUB-001
M-00508,449.1,2026-03-08,WEST_INLAND,SUB-005
M-00509,2935.3,2026-03-01,EAST,SUB-013
M-00510,517.0,2026-03-11,WEST_INLAND,SUB-006
M-00511,2377.0,2026-03-05,NORTH_COAST,SUB-027
M-00512,2251.7,2026-03-14,NORTH,SUB-035
M-00513,518.8,2026-03-04,NORTH_COAST,SUB-002
M-00514,3680.3,2026-03-05,WEST_INLAND,SUB-018
M-00515,3460.7,2026-03-02,SOUTH_COAST,SUB-032
M-00516,2956.6,2026-03-13,SOUTH,SUB-010
M-00517,2892.3,2026-03-01,NORTH_COAST,SUB-022
M-00518,1501.2,2026-03-06,NORTH,SUB-024
M-00519,2891.7,2026-03-11,NORTH_COAST,SUB-007
M-00520,2819.7,2026-03-03,NORTH,SUB-001
M-00521,3170.4,2026-03-04,NORTH_COAST,SUB-031
M-00522,3777.4,2026-03-03,EAST,SUB-021
M-00523,3136.6,2026-03-07,NORTH,SUB-010
M-00524,2187.8,2026-03-08,NORTH_COAST,SUB-002
M-00525,2521.8,2026-03-08,WEST,SUB-012
M-00526,2160.3,2026-03-06,WEST,SUB-038
M-00527,3389.5,2026-03-02,NORTH_COAST,SUB-018
M-00528,3675.9,2026-03-09,NORTH_COAST,SUB-003
M-00529,2048.9,2026-03-06,NORTH_COAST,SUB-039
M-00530,320.6,2026-03-13,NORTH_COAST,SUB-017
M-00531,3587.5,2026-03-09,EAST,SUB-014
M-00532,2964.8,2026-03-13,EAST_COAST,SUB-033
M-00533,988.8,2026-03-11,WEST_INLAND,SUB-036
M-00534,4195.1,2026-03-01,NORTH_INLAND,SUB-030
M-00535,778.0,2026-03-13,NORTH_COAST,SUB-022
M-00536,2832.6,2026-03-01,SOUTH_INLAND,SUB-036
M-00537,4073.8,2026-03-02,WEST,SUB-002
M-00538,2452.4,2026-03-07,NORTH_COAST,SUB-003
M-00539,265.7,2026-03-13,EAST_COAST,SUB-029
M-00540,2402.0,2026-03-03,EAST,SUB-026
M-00541,354.6,2026-03-01,WEST_COAST,SUB-037
M-00542,885.2,2026-03-13,NORTH_COAST,SUB-024
M-00543,1953.9,2026-03-09,NORTH_COAST,SUB-015
M-00544,1395.2,2026-03-08,WEST_INLAND,SUB-004
M-00545,236.7,2026-03-02,EAST,SUB-003
M-00546,262.9,2026-03-03,NORTH_INLAND,SUB-040
M-00547,416.0,2026-03-05,EAST,SUB-033
M-00548,2088.2,2026-03-14,NORTH_COAST,SUB-016
M-00549,1476.2,2026-03-05,NORTH_COAST,SUB-027
M-00550,3376.3,2026-03-01,NORTH_COAST,SUB-018
M-00551,1579.1,2026-03-14,SOUTH,SUB-020
M-00552,1941.4,2026-03-05,NORTH_INLAND,SUB-024
M-00553,1164.5,2026-03-11,SOUTH,SUB-018
M-00554,3535.2,2026-03-09,NORTH_COAST,SUB-011
M-00555,3641.0,2026-03-10,EAST,SUB-025
M-00556,3682.1,2026-03-04,EAST,SUB-037
M-00557,3886.6,2026-03-03,NORTH,SUB-037
M-00558,2997.5,2026-03-03,EAST_COAST,SUB-031
M-00559,1437.7,2026-03-07,EAST,SUB-018
M-00560,193.7,2026-03-12,NORTH_COAST,SUB-039
M-00561,4132.0,2026-03-14,NORTH_INLAND,SUB-018
M-00562,2569.6,2026-03-05,NORTH_COAST,SUB-025
M-00563,2495.1,2026-03-01,SOUTH_INLAND,SUB-006
M-00564,1576.6,2026-03-07,SOUTH_INLAND,SUB-032
M-00565,1521.0,2026-03-06,SOUTH,SUB-029
M-00566,549.4,2026-03-02,NORTH_COAST,SUB-009
M-00567,194.9,2026-03-07,SOUTH,SUB-037
M-00568,2957.8,2026-03-09,NORTH,SUB-030
M-00569,2065.0,2026-03-10,SOUTH_INLAND,SUB-034
M-00570,2971.7,2026-03-11,WEST_COAST,SUB-014
M-00571,3465.0,2026-03-02,NORTH_COAST,SUB-022
M-00572,2086.0,2026-03-11,EAST_COAST,SUB-026
M-00573,2760.1,2026-03-13,EAST,SUB-038
M-00574,2270.6,2026-03-03,NORTH_INLAND,SUB-009
M-00575,4083.9,2026-03-06,NORTH_COAST,SUB-017
M-00576,3248.7,2026-03-05,NORTH_COAST,SUB-001
M-00577,1815.1,2026-03-05,SOUTH_COAST,SUB-004
M-00578,2039.3,2026-03-09,EAST,SUB-029
M-00579,2739.5,2026-03-13,NORTH_COAST,SUB-038
M-00580,824.9,2026-03-06,WEST_COAST,SUB-006
M-00581,4162.8,2026-03-10,WEST_COAST,SUB-029
M-00582,4179.5,2026-03-08,NORTH_INLAND,SUB-014
M-00583,1191.1,2026-03-10,NORTH_COAST,SUB-040
M-00584,1510.0,2026-03-14,NORTH_COAST,SUB-016
M-00585,874.1,2026-03-05,NORTH_COAST,SUB-005
M-00586,1558.6,2026-03-13,EAST_COAST,SUB-021
M-00587,2329.9,2026-03-05,NORTH_COAST,SUB-037
M-00588,4031.9,2026-03-10,EAST_INLAND,SUB-032
M-00589,2251.0,2026-03-13,WEST,SUB-016
M-00590,3019.3,2026-03-10,NORTH_COAST,SUB-024
M-00591,462.3,2026-03-06,NORTH_COAST,SUB-022
M-00592,2816.5,2026-03-08,NORTH_COAST,SUB-005
M-00593,2944.6,2026-03-11,EAST,SUB-004
M-00594,1476.4,2026-03-03,NORTH_COAST,SUB-027
M-00595,2868.9,2026-03-14,SOUTH_COAST,SUB-008
M-00596,690.2,2026-03-07,SOUTH,SUB-012
M-00597,1730.0,2026-03-08,NORTH_COAST,SUB-033
M-00598,1614.8,2026-03-06,SOUTH_COAST,SUB-003
M-00599,3947.3,2026-03-12,WEST,SUB-027
M-00600,735.4,2026-03-06,WEST_INLAND,SUB-036
